OrderID|CustomerID|SalespersonPersonID|PickedByPersonID|ContactPersonID|BackorderOrderID|OrderDate|ExpectedDeliveryDate|CustomerPurchaseOrderNumber|IsUndersupplyBackordered|Comments|DeliveryInstructions|InternalComments|PickingCompletedWhen|LastEditedBy|LastEditedWhen
166708|927|20|3|3127||2020-03-30|2020-03-31 00:00:00.0000000|11281|True||||2020-03-30 11:00:00.0000000|3|2020-03-30 11:00:00.0000000
166709|579|14|3|2357||2020-03-30|2020-03-31 00:00:00.0000000|14792|True||||2020-03-30 11:00:00.0000000|3|2020-03-30 11:00:00.0000000
166710|159|6|3|1317||2020-03-30|2020-03-31 00:00:00.0000000|11764|True||||2020-03-30 11:00:00.0000000|3|2020-03-30 11:00:00.0000000
166711|150|20|3|1299||2020-03-30|2020-03-31 00:00:00.0000000|15051|True||||2020-03-30 11:00:00.0000000|3|2020-03-30 11:00:00.0000000
166712|554|2|3|2307||2020-03-30|2020-03-31 00:00:00.0000000|10978|True||||2020-03-30 11:00:00.0000000|3|2020-03-30 11:00:00.0000000
166713|1108|16||3308|166754|2020-03-30|2020-03-31 00:00:00.0000000|15655|True||||2020-03-30 12:00:00.0000000|9|2020-03-30 12:00:00.0000000
166714|39|14|3|1077||2020-03-30|2020-03-31 00:00:00.0000000|10612|True||||2020-03-30 11:00:00.0000000|3|2020-03-30 11:00:00.0000000
166715|11|13|3|1021||2020-03-30|2020-03-31 00:00:00.0000000|10513|True||||2020-03-30 11:00:00.0000000|3|2020-03-30 11:00:00.0000000
166716|488|16||2175|166755|2020-03-30|2020-03-31 00:00:00.0000000|15491|True||||2020-03-30 12:00:00.0000000|9|2020-03-30 12:00:00.0000000
166717|29|3|3|1057||2020-03-30|2020-03-31 00:00:00.0000000|13634|True||||2020-03-30 11:00:00.0000000|3|2020-03-30 11:00:00.0000000
166718|476|13|3|2151||2020-03-30|2020-03-31 00:00:00.0000000|13602|True||||2020-03-30 11:00:00.0000000|3|2020-03-30 11:00:00.0000000
166719|813|13|3|3013||2020-03-30|2020-03-31 00:00:00.0000000|13934|True||||2020-03-30 11:00:00.0000000|3|2020-03-30 11:00:00.0000000
166720|40|13|3|1079||2020-03-30|2020-03-31 00:00:00.0000000|18008|True||||2020-03-30 11:00:00.0000000|3|2020-03-30 11:00:00.0000000
166721|1003|20|3|3203||2020-03-30|2020-03-31 00:00:00.0000000|11252|True||||2020-03-30 11:00:00.0000000|3|2020-03-30 11:00:00.0000000
166722|24|20|3|1047||2020-03-30|2020-03-31 00:00:00.0000000|10334|True||||2020-03-30 11:00:00.0000000|3|2020-03-30 11:00:00.0000000
166723|408|6||2015|166756|2020-03-30|2020-03-31 00:00:00.0000000|16045|True||||2020-03-30 12:00:00.0000000|9|2020-03-30 12:00:00.0000000
166724|972|8|3|3172||2020-03-30|2020-03-31 00:00:00.0000000|10942|True||||2020-03-30 11:00:00.0000000|3|2020-03-30 11:00:00.0000000
166725|137|6|3|1273||2020-03-30|2020-03-31 00:00:00.0000000|18701|True||||2020-03-30 11:00:00.0000000|3|2020-03-30 11:00:00.0000000
166726|945|3|3|3145||2020-03-30|2020-03-31 00:00:00.0000000|10063|True||||2020-03-30 11:00:00.0000000|3|2020-03-30 11:00:00.0000000
166727|169|6|3|1337||2020-03-30|2020-03-31 00:00:00.0000000|16549|True||||2020-03-30 11:00:00.0000000|3|2020-03-30 11:00:00.0000000
166728|12|8|3|1023||2020-03-30|2020-03-31 00:00:00.0000000|14805|True||||2020-03-30 11:00:00.0000000|3|2020-03-30 11:00:00.0000000
166729|149|15|3|1297||2020-03-30|2020-03-31 00:00:00.0000000|14592|True||||2020-03-30 11:00:00.0000000|3|2020-03-30 11:00:00.0000000
166730|191|20|3|1381||2020-03-30|2020-03-31 00:00:00.0000000|18383|True||||2020-03-30 11:00:00.0000000|3|2020-03-30 11:00:00.0000000
166731|170|20|3|1339||2020-03-30|2020-03-31 00:00:00.0000000|15876|True||||2020-03-30 11:00:00.0000000|3|2020-03-30 11:00:00.0000000
166732|549|7|3|2297||2020-03-30|2020-03-31 00:00:00.0000000|14531|True||||2020-03-30 11:00:00.0000000|3|2020-03-30 11:00:00.0000000
166733|940|13|3|3140||2020-03-30|2020-03-31 00:00:00.0000000|19714|True||||2020-03-30 11:00:00.0000000|3|2020-03-30 11:00:00.0000000
166734|91|2||1181|166757|2020-03-30|2020-03-31 00:00:00.0000000|15804|True||||2020-03-30 12:00:00.0000000|9|2020-03-30 12:00:00.0000000
166735|1005|6|3|3205||2020-03-30|2020-03-31 00:00:00.0000000|12519|True||||2020-03-30 11:00:00.0000000|3|2020-03-30 11:00:00.0000000
166736|103|2|3|1205||2020-03-30|2020-03-31 00:00:00.0000000|18016|True||||2020-03-30 11:00:00.0000000|3|2020-03-30 11:00:00.0000000
