OrderID|CustomerID|SalespersonPersonID|PickedByPersonID|ContactPersonID|BackorderOrderID|OrderDate|ExpectedDeliveryDate|CustomerPurchaseOrderNumber|IsUndersupplyBackordered|Comments|DeliveryInstructions|InternalComments|PickingCompletedWhen|LastEditedBy|LastEditedWhen
47539|522|15||2243|47600|2015-04-22|2015-04-23 00:00:00.0000000|14964|True||||2015-04-22 12:00:00.0000000|7|2015-04-22 12:00:00.0000000
47540|67|7|10|1133||2015-04-22|2015-04-23 00:00:00.0000000|16648|True||||2015-04-22 11:00:00.0000000|10|2015-04-22 11:00:00.0000000
47541|88|6|10|1175||2015-04-22|2015-04-23 00:00:00.0000000|10649|True||||2015-04-22 11:00:00.0000000|10|2015-04-22 11:00:00.0000000
47542|978|7|10|3178||2015-04-22|2015-04-23 00:00:00.0000000|12203|True||||2015-04-22 11:00:00.0000000|10|2015-04-22 11:00:00.0000000
47543|52|6|10|1103||2015-04-22|2015-04-23 00:00:00.0000000|17346|True||||2015-04-22 11:00:00.0000000|10|2015-04-22 11:00:00.0000000
47544|14|15|10|1027||2015-04-22|2015-04-23 00:00:00.0000000|15688|True||||2015-04-22 11:00:00.0000000|10|2015-04-22 11:00:00.0000000
47545|467|8|10|2133||2015-04-22|2015-04-23 00:00:00.0000000|10938|True||||2015-04-22 11:00:00.0000000|10|2015-04-22 11:00:00.0000000
47546|512|2|10|2223||2015-04-22|2015-04-23 00:00:00.0000000|19166|True||||2015-04-22 11:00:00.0000000|10|2015-04-22 11:00:00.0000000
47547|580|15|10|2359||2015-04-22|2015-04-23 00:00:00.0000000|17293|True||||2015-04-22 11:00:00.0000000|10|2015-04-22 11:00:00.0000000
47548|593|3|10|2385||2015-04-22|2015-04-23 00:00:00.0000000|14899|True||||2015-04-22 11:00:00.0000000|10|2015-04-22 11:00:00.0000000
47549|556|16|10|2311||2015-04-22|2015-04-23 00:00:00.0000000|10149|True||||2015-04-22 11:00:00.0000000|10|2015-04-22 11:00:00.0000000
47550|78|8|10|1155||2015-04-22|2015-04-23 00:00:00.0000000|18899|True||||2015-04-22 11:00:00.0000000|10|2015-04-22 11:00:00.0000000
47551|517|8||2233|47601|2015-04-22|2015-04-23 00:00:00.0000000|14624|True||||2015-04-22 12:00:00.0000000|7|2015-04-22 12:00:00.0000000
47552|856|13|10|3056||2015-04-22|2015-04-23 00:00:00.0000000|10111|True||||2015-04-22 11:00:00.0000000|10|2015-04-22 11:00:00.0000000
47553|162|15|10|1323||2015-04-22|2015-04-23 00:00:00.0000000|10467|True||||2015-04-22 11:00:00.0000000|10|2015-04-22 11:00:00.0000000
47554|1021|6|10|3221||2015-04-22|2015-04-23 00:00:00.0000000|12494|True||||2015-04-22 11:00:00.0000000|10|2015-04-22 11:00:00.0000000
47555|918|16|10|3118||2015-04-22|2015-04-23 00:00:00.0000000|14072|True||||2015-04-22 11:00:00.0000000|10|2015-04-22 11:00:00.0000000
47556|542|13|10|2283||2015-04-22|2015-04-23 00:00:00.0000000|11802|True||||2015-04-22 11:00:00.0000000|10|2015-04-22 11:00:00.0000000
47557|470|6|10|2139||2015-04-22|2015-04-23 00:00:00.0000000|13015|True||||2015-04-22 11:00:00.0000000|10|2015-04-22 11:00:00.0000000
47558|876|13|10|3076||2015-04-22|2015-04-23 00:00:00.0000000|19181|True||||2015-04-22 11:00:00.0000000|10|2015-04-22 11:00:00.0000000
47559|954|3|10|3154||2015-04-22|2015-04-23 00:00:00.0000000|16373|True||||2015-04-22 11:00:00.0000000|10|2015-04-22 11:00:00.0000000
47560|1014|16|10|3214||2015-04-22|2015-04-23 00:00:00.0000000|11687|True||||2015-04-22 11:00:00.0000000|10|2015-04-22 11:00:00.0000000
47561|534|2|10|2267||2015-04-22|2015-04-23 00:00:00.0000000|10564|True||||2015-04-22 11:00:00.0000000|10|2015-04-22 11:00:00.0000000
47562|813|8|10|3013||2015-04-22|2015-04-23 00:00:00.0000000|14509|True||||2015-04-22 11:00:00.0000000|10|2015-04-22 11:00:00.0000000
47563|164|8|10|1327||2015-04-22|2015-04-23 00:00:00.0000000|11382|True||||2015-04-22 11:00:00.0000000|10|2015-04-22 11:00:00.0000000
47564|849|7|10|3049||2015-04-22|2015-04-23 00:00:00.0000000|17598|True||||2015-04-22 11:00:00.0000000|10|2015-04-22 11:00:00.0000000
47565|986|6|10|3186||2015-04-22|2015-04-23 00:00:00.0000000|15406|True||||2015-04-22 11:00:00.0000000|10|2015-04-22 11:00:00.0000000
47566|957|8|10|3157||2015-04-22|2015-04-23 00:00:00.0000000|18549|True||||2015-04-22 11:00:00.0000000|10|2015-04-22 11:00:00.0000000
47567|1006|20|10|3206||2015-04-22|2015-04-23 00:00:00.0000000|15412|True||||2015-04-22 11:00:00.0000000|10|2015-04-22 11:00:00.0000000
47568|1027|3|10|3227||2015-04-22|2015-04-23 00:00:00.0000000|16408|True||||2015-04-22 11:00:00.0000000|10|2015-04-22 11:00:00.0000000
47569|451|13|10|2101||2015-04-22|2015-04-23 00:00:00.0000000|10813|True||||2015-04-22 11:00:00.0000000|10|2015-04-22 11:00:00.0000000
47570|827|8|10|3027||2015-04-22|2015-04-23 00:00:00.0000000|13986|True||||2015-04-22 11:00:00.0000000|10|2015-04-22 11:00:00.0000000
47571|601|14|10|2401||2015-04-22|2015-04-23 00:00:00.0000000|19286|True||||2015-04-22 11:00:00.0000000|10|2015-04-22 11:00:00.0000000
47572|973|2|10|3173||2015-04-22|2015-04-23 00:00:00.0000000|17832|True||||2015-04-22 11:00:00.0000000|10|2015-04-22 11:00:00.0000000
47573|459|15|10|2117||2015-04-22|2015-04-23 00:00:00.0000000|19678|True||||2015-04-22 11:00:00.0000000|10|2015-04-22 11:00:00.0000000
47574|884|16|10|3084||2015-04-22|2015-04-23 00:00:00.0000000|12491|True||||2015-04-22 11:00:00.0000000|10|2015-04-22 11:00:00.0000000
47575|486|20|10|2171||2015-04-22|2015-04-23 00:00:00.0000000|17197|True||||2015-04-22 11:00:00.0000000|10|2015-04-22 11:00:00.0000000
47576|992|16|10|3192||2015-04-22|2015-04-23 00:00:00.0000000|12131|True||||2015-04-22 11:00:00.0000000|10|2015-04-22 11:00:00.0000000
47577|542|20|10|2283||2015-04-22|2015-04-23 00:00:00.0000000|18275|True||||2015-04-22 11:00:00.0000000|10|2015-04-22 11:00:00.0000000
