OrderLineID|OrderID|StockItemID|PackageTypeID|Quantity|UnitPrice|TaxRate|PickedQuantity|PickingCompletedWhen|LastEditedBy|LastEditedWhen
78703|24806|182|7|25|1.28|15.0|25|2014-04-09 11:00:00.0000000|15|2014-04-09 11:00:00.0000000
78704|24806|39|7|5|13.0|15.0|5|2014-04-09 11:00:00.0000000|15|2014-04-09 11:00:00.0000000
78705|24806|54|7|1|13.0|15.0|1|2014-04-09 11:00:00.0000000|15|2014-04-09 11:00:00.0000000
78706|24806|120|7|1|32.0|15.0|1|2014-04-09 11:00:00.0000000|15|2014-04-09 11:00:00.0000000
78707|24806|67|7|3|230.0|15.0|3|2014-04-09 11:00:00.0000000|15|2014-04-09 11:00:00.0000000
78708|24807|205|7|90|32.0|15.0|90|2014-04-09 11:00:00.0000000|15|2014-04-09 11:00:00.0000000
78709|24807|190|7|200|3.5|15.0|200|2014-04-09 11:00:00.0000000|15|2014-04-09 11:00:00.0000000
78710|24807|189|7|52|2.9|15.0|52|2014-04-09 11:00:00.0000000|15|2014-04-09 11:00:00.0000000
78711|24808|31|7|2|13.0|15.0|2|2014-04-09 11:00:00.0000000|15|2014-04-09 11:00:00.0000000
78712|24808|40|7|9|13.0|15.0|9|2014-04-09 11:00:00.0000000|15|2014-04-09 11:00:00.0000000
78713|24808|148|7|36|18.0|15.0|36|2014-04-09 11:00:00.0000000|15|2014-04-09 11:00:00.0000000
78714|24809|129|7|5|32.0|15.0|5|2014-04-09 11:00:00.0000000|15|2014-04-09 11:00:00.0000000
78715|24809|22|7|1|13.0|15.0|1|2014-04-09 11:00:00.0000000|15|2014-04-09 11:00:00.0000000
78716|24809|63|7|1|25.0|15.0|1|2014-04-09 11:00:00.0000000|15|2014-04-09 11:00:00.0000000
78717|24809|183|7|75|2.74|15.0|75|2014-04-09 11:00:00.0000000|15|2014-04-09 11:00:00.0000000
78718|24810|17|7|10|13.0|15.0|10|2014-04-09 11:00:00.0000000|15|2014-04-09 11:00:00.0000000
78719|24810|124|7|5|32.0|15.0|5|2014-04-09 11:00:00.0000000|15|2014-04-09 11:00:00.0000000
78720|24810|37|7|4|13.0|15.0|4|2014-04-09 11:00:00.0000000|15|2014-04-09 11:00:00.0000000
78721|24858|98|7|60|18.0|15.0|60|2014-06-10 11:00:00.0000000|18|2014-06-10 11:00:00.0000000
78722|24810|194|7|216|4.1|15.0|216|2014-04-09 11:00:00.0000000|15|2014-04-09 11:00:00.0000000
78723|24811|127|7|1|32.0|15.0|1|2014-04-09 11:00:00.0000000|15|2014-04-09 11:00:00.0000000
78724|24811|106|7|4|35.0|15.0|4|2014-04-09 11:00:00.0000000|15|2014-04-09 11:00:00.0000000
78725|24811|147|7|108|18.0|15.0|108|2014-04-09 11:00:00.0000000|15|2014-04-09 11:00:00.0000000
78726|24811|55|7|7|13.0|15.0|7|2014-04-09 11:00:00.0000000|15|2014-04-09 11:00:00.0000000
78727|24811|8|9|9|240.0|15.0|9|2014-04-09 11:00:00.0000000|15|2014-04-09 11:00:00.0000000
78728|24812|164|7|20|112.0|15.0|20|2014-04-09 11:00:00.0000000|15|2014-04-09 11:00:00.0000000
78729|24812|31|7|4|13.0|15.0|4|2014-04-09 11:00:00.0000000|15|2014-04-09 11:00:00.0000000
78730|24812|219|7|30|50.0|15.0|30|2014-04-09 11:00:00.0000000|15|2014-04-09 11:00:00.0000000
78731|24812|16|7|5|13.0|15.0|5|2014-04-09 11:00:00.0000000|15|2014-04-09 11:00:00.0000000
78732|24812|6|7|9|32.0|15.0|9|2014-04-09 11:00:00.0000000|15|2014-04-09 11:00:00.0000000
78733|24813|72|7|10|230.0|15.0|10|2014-04-09 11:00:00.0000000|15|2014-04-09 11:00:00.0000000
78734|24813|48|7|2|13.0|15.0|2|2014-04-09 11:00:00.0000000|15|2014-04-09 11:00:00.0000000
78735|24814|101|7|120|18.0|15.0|120|2014-04-09 11:00:00.0000000|15|2014-04-09 11:00:00.0000000
78736|24814|156|7|100|15.0|15.0|100|2014-04-09 11:00:00.0000000|15|2014-04-09 11:00:00.0000000
78737|24814|154|7|50|20.0|15.0|50|2014-04-09 11:00:00.0000000|15|2014-04-09 11:00:00.0000000
78738|24815|1|7|6|25.0|15.0|6|2014-04-09 11:00:00.0000000|15|2014-04-09 11:00:00.0000000
78739|24815|131|7|7|32.0|15.0|7|2014-04-09 11:00:00.0000000|15|2014-04-09 11:00:00.0000000
78740|24815|155|7|100|24.0|15.0|100|2014-04-09 11:00:00.0000000|15|2014-04-09 11:00:00.0000000
78741|24816|208|7|36|2.7|15.0|36|2014-04-09 11:00:00.0000000|15|2014-04-09 11:00:00.0000000
