OrderLineID|OrderID|StockItemID|PackageTypeID|Quantity|UnitPrice|TaxRate|PickedQuantity|PickingCompletedWhen|LastEditedBy|LastEditedWhen
182001|57728|178|7|100|2.55|15.0|100|2015-09-23 11:00:00.0000000|15|2015-09-23 11:00:00.0000000
182002|57728|172|7|40|48.0|15.0|40|2015-09-23 11:00:00.0000000|15|2015-09-23 11:00:00.0000000
182003|57728|162|7|10|22.0|15.0|10|2015-09-23 11:00:00.0000000|15|2015-09-23 11:00:00.0000000
182004|57728|97|7|72|18.0|15.0|72|2015-09-23 11:00:00.0000000|15|2015-09-23 11:00:00.0000000
182005|57728|145|7|96|18.0|15.0|96|2015-09-23 11:00:00.0000000|15|2015-09-23 11:00:00.0000000
182006|57729|17|7|5|13.0|15.0|5|2015-09-23 11:00:00.0000000|15|2015-09-23 11:00:00.0000000
182007|57729|161|7|30|108.0|15.0|30|2015-09-23 11:00:00.0000000|15|2015-09-23 11:00:00.0000000
182008|57729|181|7|100|1.14|15.0|100|2015-09-23 11:00:00.0000000|15|2015-09-23 11:00:00.0000000
182009|57729|8|9|9|240.0|15.0|9|2015-09-23 11:00:00.0000000|15|2015-09-23 11:00:00.0000000
182010|57729|20|7|8|13.0|15.0|8|2015-09-23 11:00:00.0000000|15|2015-09-23 11:00:00.0000000
182011|57730|154|7|40|20.0|15.0|40|2015-09-23 11:00:00.0000000|15|2015-09-23 11:00:00.0000000
182012|57730|43|7|3|13.0|15.0|3|2015-09-23 11:00:00.0000000|15|2015-09-23 11:00:00.0000000
182013|57730|30|7|5|13.0|15.0|5|2015-09-23 11:00:00.0000000|15|2015-09-23 11:00:00.0000000
182014|57730|135|7|4|32.0|15.0|4|2015-09-23 11:00:00.0000000|15|2015-09-23 11:00:00.0000000
182015|57731|84|7|36|18.0|15.0|36|2015-09-23 11:00:00.0000000|15|2015-09-23 11:00:00.0000000
182016|57779|98|7|60|18.0|15.0|60|2016-10-13 11:00:00.0000000|9|2016-10-13 11:00:00.0000000
