OrderID|CustomerID|SalespersonPersonID|PickedByPersonID|ContactPersonID|BackorderOrderID|OrderDate|ExpectedDeliveryDate|CustomerPurchaseOrderNumber|IsUndersupplyBackordered|Comments|DeliveryInstructions|InternalComments|PickingCompletedWhen|LastEditedBy|LastEditedWhen
164610|818|20|6|3018||2020-02-25|2020-02-26 00:00:00.0000000|11607|True||||2020-02-25 11:00:00.0000000|6|2020-02-25 11:00:00.0000000
164611|1042|2|6|3242||2020-02-25|2020-02-26 00:00:00.0000000|18208|True||||2020-02-25 11:00:00.0000000|6|2020-02-25 11:00:00.0000000
164612|1039|8|6|3239||2020-02-25|2020-02-26 00:00:00.0000000|14194|True||||2020-02-25 11:00:00.0000000|6|2020-02-25 11:00:00.0000000
164613|179|6|6|1357||2020-02-25|2020-02-26 00:00:00.0000000|10325|True||||2020-02-25 11:00:00.0000000|6|2020-02-25 11:00:00.0000000
164614|583|6|6|2365||2020-02-25|2020-02-26 00:00:00.0000000|11330|True||||2020-02-25 11:00:00.0000000|6|2020-02-25 11:00:00.0000000
164615|815|13||3015|164665|2020-02-25|2020-02-26 00:00:00.0000000|17285|True||||2020-02-25 12:00:00.0000000|4|2020-02-25 12:00:00.0000000
164616|953|20|6|3153||2020-02-25|2020-02-26 00:00:00.0000000|19396|True||||2020-02-25 11:00:00.0000000|6|2020-02-25 11:00:00.0000000
164617|146|6|6|1291||2020-02-25|2020-02-26 00:00:00.0000000|11322|True||||2020-02-25 11:00:00.0000000|6|2020-02-25 11:00:00.0000000
164618|924|16||3124|164666|2020-02-25|2020-02-26 00:00:00.0000000|16724|True||||2020-02-25 12:00:00.0000000|4|2020-02-25 12:00:00.0000000
164619|10|13|6|1019||2020-02-25|2020-02-26 00:00:00.0000000|16841|True||||2020-02-25 11:00:00.0000000|6|2020-02-25 11:00:00.0000000
164620|449|13|6|2097||2020-02-25|2020-02-26 00:00:00.0000000|17917|True||||2020-02-25 11:00:00.0000000|6|2020-02-25 11:00:00.0000000
164621|954|20|6|3154||2020-02-25|2020-02-26 00:00:00.0000000|10750|True||||2020-02-25 11:00:00.0000000|6|2020-02-25 11:00:00.0000000
164622|542|15|6|2283||2020-02-25|2020-02-26 00:00:00.0000000|13410|True||||2020-02-25 11:00:00.0000000|6|2020-02-25 11:00:00.0000000
164623|18|20|6|1035||2020-02-25|2020-02-26 00:00:00.0000000|14753|True||||2020-02-25 11:00:00.0000000|6|2020-02-25 11:00:00.0000000
164624|147|16|6|1293||2020-02-25|2020-02-26 00:00:00.0000000|13260|True||||2020-02-25 11:00:00.0000000|6|2020-02-25 11:00:00.0000000
164625|977|6|6|3177||2020-02-25|2020-02-26 00:00:00.0000000|14167|True||||2020-02-25 11:00:00.0000000|6|2020-02-25 11:00:00.0000000
164626|30|14|6|1059||2020-02-25|2020-02-26 00:00:00.0000000|16550|True||||2020-02-25 11:00:00.0000000|6|2020-02-25 11:00:00.0000000
164627|980|6|6|3180||2020-02-25|2020-02-26 00:00:00.0000000|11185|True||||2020-02-25 11:00:00.0000000|6|2020-02-25 11:00:00.0000000
164628|122|15|6|1243||2020-02-25|2020-02-26 00:00:00.0000000|10506|True||||2020-02-25 11:00:00.0000000|6|2020-02-25 11:00:00.0000000
164629|473|2|6|2145||2020-02-25|2020-02-26 00:00:00.0000000|11158|True||||2020-02-25 11:00:00.0000000|6|2020-02-25 11:00:00.0000000
164630|533|8|6|2265||2020-02-25|2020-02-26 00:00:00.0000000|14177|True||||2020-02-25 11:00:00.0000000|6|2020-02-25 11:00:00.0000000
164631|34|8|6|1067||2020-02-25|2020-02-26 00:00:00.0000000|15987|True||||2020-02-25 11:00:00.0000000|6|2020-02-25 11:00:00.0000000
164632|160|6|6|1319||2020-02-25|2020-02-26 00:00:00.0000000|12180|True||||2020-02-25 11:00:00.0000000|6|2020-02-25 11:00:00.0000000
