OrderLineID|OrderID|StockItemID|PackageTypeID|Quantity|UnitPrice|TaxRate|PickedQuantity|PickingCompletedWhen|LastEditedBy|LastEditedWhen
444227|141694|86|7|60|18.0|15.0|0||4|2019-03-23 12:00:00.0000000
444228|141654|65|7|3|30.0|15.0|3|2019-03-23 11:00:00.0000000|14|2019-03-23 11:00:00.0000000
444229|141654|56|7|9|13.0|15.0|9|2019-03-23 11:00:00.0000000|14|2019-03-23 11:00:00.0000000
444230|141654|205|7|20|32.0|15.0|20|2019-03-23 11:00:00.0000000|14|2019-03-23 11:00:00.0000000
444231|141654|206|7|24|2.7|15.0|24|2019-03-23 11:00:00.0000000|14|2019-03-23 11:00:00.0000000
444232|141655|185|7|100|2.04|15.0|100|2019-03-23 11:00:00.0000000|14|2019-03-23 11:00:00.0000000
444233|141655|137|7|10|32.0|15.0|10|2019-03-23 11:00:00.0000000|14|2019-03-23 11:00:00.0000000
444234|141656|105|7|9|35.0|15.0|9|2019-03-23 11:00:00.0000000|14|2019-03-23 11:00:00.0000000
444235|141656|152|9|5|16.0|15.0|5|2019-03-23 11:00:00.0000000|14|2019-03-23 11:00:00.0000000
444236|141656|62|7|6|25.0|15.0|6|2019-03-23 11:00:00.0000000|14|2019-03-23 11:00:00.0000000
444237|141657|105|7|9|35.0|15.0|9|2019-03-23 11:00:00.0000000|14|2019-03-23 11:00:00.0000000
444238|141657|94|7|72|18.0|15.0|72|2019-03-23 11:00:00.0000000|14|2019-03-23 11:00:00.0000000
444239|141657|176|7|5|240.0|15.0|5|2019-03-23 11:00:00.0000000|14|2019-03-23 11:00:00.0000000
444240|141657|100|7|24|18.0|15.0|24|2019-03-23 11:00:00.0000000|14|2019-03-23 11:00:00.0000000
444241|141658|107|7|9|25.0|15.0|9|2019-03-23 11:00:00.0000000|14|2019-03-23 11:00:00.0000000
444242|141658|130|7|10|32.0|15.0|10|2019-03-23 11:00:00.0000000|14|2019-03-23 11:00:00.0000000
444243|141659|203|7|70|32.0|15.0|70|2019-03-23 11:00:00.0000000|14|2019-03-23 11:00:00.0000000
444244|141659|43|7|8|13.0|15.0|8|2019-03-23 11:00:00.0000000|14|2019-03-23 11:00:00.0000000
444245|141659|87|7|36|18.0|15.0|36|2019-03-23 11:00:00.0000000|14|2019-03-23 11:00:00.0000000
444246|141659|150|9|2|16.0|15.0|2|2019-03-23 11:00:00.0000000|14|2019-03-23 11:00:00.0000000
444247|141660|137|7|4|32.0|15.0|4|2019-03-23 11:00:00.0000000|14|2019-03-23 11:00:00.0000000
444248|141660|169|7|100|45.0|15.0|100|2019-03-23 11:00:00.0000000|14|2019-03-23 11:00:00.0000000
444249|141660|14|7|8|32.0|15.0|8|2019-03-23 11:00:00.0000000|14|2019-03-23 11:00:00.0000000
444250|141660|87|7|120|18.0|15.0|120|2019-03-23 11:00:00.0000000|14|2019-03-23 11:00:00.0000000
444251|141661|103|7|3|35.0|15.0|3|2019-03-23 11:00:00.0000000|14|2019-03-23 11:00:00.0000000
444252|141661|31|7|5|13.0|15.0|5|2019-03-23 11:00:00.0000000|14|2019-03-23 11:00:00.0000000
444253|141661|104|7|10|35.0|15.0|10|2019-03-23 11:00:00.0000000|14|2019-03-23 11:00:00.0000000
444254|141662|75|7|9|345.0|15.0|9|2019-03-23 11:00:00.0000000|14|2019-03-23 11:00:00.0000000
444255|141662|206|7|48|2.7|15.0|48|2019-03-23 11:00:00.0000000|14|2019-03-23 11:00:00.0000000
444256|141662|197|7|72|3.7|15.0|72|2019-03-23 11:00:00.0000000|14|2019-03-23 11:00:00.0000000
444257|141662|198|7|240|4.1|15.0|240|2019-03-23 11:00:00.0000000|14|2019-03-23 11:00:00.0000000
