OrderLineID|OrderID|StockItemID|PackageTypeID|Quantity|UnitPrice|TaxRate|PickedQuantity|PickingCompletedWhen|LastEditedBy|LastEditedWhen
413914|131963|36|7|6|13.0|15.0|6|2018-10-27 11:00:00.0000000|6|2018-10-27 11:00:00.0000000
413915|131963|73|7|1|285.0|15.0|1|2018-10-27 11:00:00.0000000|6|2018-10-27 11:00:00.0000000
413916|131963|50|7|2|13.0|15.0|2|2018-10-27 11:00:00.0000000|6|2018-10-27 11:00:00.0000000
413917|131963|10|7|2|32.0|15.0|2|2018-10-27 11:00:00.0000000|6|2018-10-27 11:00:00.0000000
413918|131964|89|7|96|18.0|15.0|96|2018-10-27 11:00:00.0000000|6|2018-10-27 11:00:00.0000000
413919|131964|126|7|9|32.0|15.0|9|2018-10-27 11:00:00.0000000|6|2018-10-27 11:00:00.0000000
413920|131965|222|1|216|8.55|10.0|216|2018-10-27 11:00:00.0000000|6|2018-10-27 11:00:00.0000000
413921|131965|66|7|4|45.0|15.0|4|2018-10-27 11:00:00.0000000|6|2018-10-27 11:00:00.0000000
413922|131965|126|7|7|32.0|15.0|7|2018-10-27 11:00:00.0000000|6|2018-10-27 11:00:00.0000000
413923|131965|53|7|5|13.0|15.0|5|2018-10-27 11:00:00.0000000|6|2018-10-27 11:00:00.0000000
413924|131966|169|7|80|45.0|15.0|80|2018-10-27 11:00:00.0000000|6|2018-10-27 11:00:00.0000000
413925|131966|187|7|175|0.95|15.0|175|2018-10-27 11:00:00.0000000|6|2018-10-27 11:00:00.0000000
413926|131966|164|7|50|112.0|15.0|50|2018-10-27 11:00:00.0000000|6|2018-10-27 11:00:00.0000000
413927|131966|135|7|6|32.0|15.0|6|2018-10-27 11:00:00.0000000|6|2018-10-27 11:00:00.0000000
413928|131967|112|7|2|30.0|15.0|2|2018-10-27 11:00:00.0000000|6|2018-10-27 11:00:00.0000000
413929|131967|160|7|90|33.0|15.0|90|2018-10-27 11:00:00.0000000|6|2018-10-27 11:00:00.0000000
413930|131967|148|7|96|18.0|15.0|96|2018-10-27 11:00:00.0000000|6|2018-10-27 11:00:00.0000000
413931|131967|92|7|48|18.0|15.0|48|2018-10-27 11:00:00.0000000|6|2018-10-27 11:00:00.0000000
413932|131967|106|7|4|35.0|15.0|4|2018-10-27 11:00:00.0000000|6|2018-10-27 11:00:00.0000000
413933|132015|80|7|84|18.0|15.0|84|2021-02-23 11:00:00.0000000|4|2021-02-23 11:00:00.0000000
413934|131968|70|7|4|230.0|15.0|4|2018-10-27 11:00:00.0000000|6|2018-10-27 11:00:00.0000000
