OrderLineID|OrderID|StockItemID|PackageTypeID|Quantity|UnitPrice|TaxRate|PickedQuantity|PickingCompletedWhen|LastEditedBy|LastEditedWhen
492635|157275|157|7|10|30.0|15.0|10|2019-11-05 11:00:00.0000000|10|2019-11-05 11:00:00.0000000
492636|157345|193|7|240|3.7|15.0|0||8|2019-11-05 12:00:00.0000000
492637|157275|20|7|4|13.0|15.0|4|2019-11-05 11:00:00.0000000|10|2019-11-05 11:00:00.0000000
492638|157275|121|7|9|32.0|15.0|9|2019-11-05 11:00:00.0000000|10|2019-11-05 11:00:00.0000000
492639|157276|5|7|4|32.0|15.0|4|2019-11-05 11:00:00.0000000|10|2019-11-05 11:00:00.0000000
492640|157276|1|7|6|25.0|15.0|6|2019-11-05 11:00:00.0000000|10|2019-11-05 11:00:00.0000000
492641|157276|83|7|36|18.0|15.0|36|2019-11-05 11:00:00.0000000|10|2019-11-05 11:00:00.0000000
492642|157276|31|7|3|13.0|15.0|3|2019-11-05 11:00:00.0000000|10|2019-11-05 11:00:00.0000000
492643|157277|94|7|12|18.0|15.0|12|2019-11-05 11:00:00.0000000|10|2019-11-05 11:00:00.0000000
492644|157277|187|7|225|0.95|15.0|225|2019-11-05 11:00:00.0000000|10|2019-11-05 11:00:00.0000000
492645|157277|63|7|7|25.0|15.0|7|2019-11-05 11:00:00.0000000|10|2019-11-05 11:00:00.0000000
492646|157277|9|7|9|32.0|15.0|9|2019-11-05 11:00:00.0000000|10|2019-11-05 11:00:00.0000000
492647|157346|184|7|50|3.5|15.0|50|2019-11-06 11:00:00.0000000|8|2019-11-06 11:00:00.0000000
492648|157278|26|7|10|13.0|15.0|10|2019-11-05 11:00:00.0000000|10|2019-11-05 11:00:00.0000000
492649|157278|163|7|80|37.0|15.0|80|2019-11-05 11:00:00.0000000|10|2019-11-05 11:00:00.0000000
492650|157278|162|7|70|22.0|15.0|70|2019-11-05 11:00:00.0000000|10|2019-11-05 11:00:00.0000000
492651|157278|44|7|9|13.0|15.0|9|2019-11-05 11:00:00.0000000|10|2019-11-05 11:00:00.0000000
492652|157279|17|7|4|13.0|15.0|4|2019-11-05 11:00:00.0000000|10|2019-11-05 11:00:00.0000000
