OrderLineID|OrderID|StockItemID|PackageTypeID|Quantity|UnitPrice|TaxRate|PickedQuantity|PickingCompletedWhen|LastEditedBy|LastEditedWhen
50012|15778|53|7|6|13.0|15.0|6|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50013|15778|40|7|10|13.0|15.0|10|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50014|15778|83|7|96|18.0|15.0|96|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50015|15779|43|7|10|13.0|15.0|10|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50016|15779|30|7|2|13.0|15.0|2|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50017|15779|205|7|70|32.0|15.0|70|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50018|15779|17|7|1|13.0|15.0|1|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50019|15780|129|7|4|32.0|15.0|4|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50020|15780|166|7|20|42.0|15.0|20|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50021|15780|116|7|3|34.0|15.0|3|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50022|15780|138|10|72|5.0|15.0|72|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50023|15780|56|7|10|13.0|15.0|10|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50024|15781|46|7|9|13.0|15.0|9|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50025|15781|214|7|7|90.0|15.0|7|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50026|15782|200|7|240|4.1|15.0|240|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50027|15782|77|7|12|18.0|15.0|12|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50028|15782|184|7|75|3.5|15.0|75|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50029|15783|48|7|9|13.0|15.0|9|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50030|15783|107|7|2|25.0|15.0|2|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50031|15783|206|7|48|2.7|15.0|48|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50032|15783|16|7|3|13.0|15.0|3|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50033|15784|208|7|108|2.7|15.0|108|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50034|15784|154|7|30|20.0|15.0|30|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50035|15785|160|7|30|33.0|15.0|30|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50036|15785|147|7|24|18.0|15.0|24|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50037|15785|143|7|96|18.0|15.0|96|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50038|15785|194|7|240|4.1|15.0|240|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50039|15786|50|7|6|13.0|15.0|6|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50040|15786|100|7|48|18.0|15.0|48|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50041|15786|39|7|1|13.0|15.0|1|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50042|15787|203|7|30|32.0|15.0|30|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50043|15787|134|7|3|32.0|15.0|3|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50044|15787|157|7|100|30.0|15.0|100|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50045|15788|212|7|70|4.3|15.0|70|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50046|15788|17|7|7|13.0|15.0|7|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50047|15788|175|7|3|240.0|15.0|3|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50048|15788|69|7|6|230.0|15.0|6|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50049|15789|194|7|120|4.1|15.0|120|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50050|15789|161|7|20|108.0|15.0|20|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50051|15789|107|7|9|25.0|15.0|9|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50052|15789|1|7|6|25.0|15.0|6|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50053|15790|101|7|84|18.0|15.0|84|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50054|15812|98|7|96|18.0|15.0|0||16|2013-10-23 12:00:00.0000000
50055|15790|41|7|3|13.0|15.0|3|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50056|15790|85|7|120|18.0|15.0|120|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50057|15790|110|7|1|25.0|15.0|1|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50058|15791|119|7|3|32.0|15.0|3|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50059|15791|64|7|6|30.0|15.0|6|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50060|15792|13|7|8|32.0|15.0|8|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50061|15792|3|7|80|18.5|15.0|80|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50062|15792|45|7|9|13.0|15.0|9|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50063|15793|107|7|8|25.0|15.0|8|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50064|15793|89|7|84|18.0|15.0|84|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50065|15793|83|7|24|18.0|15.0|24|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50066|15793|10|7|10|32.0|15.0|10|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50067|15793|99|7|96|18.0|15.0|96|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50068|15794|44|7|10|13.0|15.0|10|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50069|15794|23|7|7|13.0|15.0|7|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50070|15795|11|7|9|32.0|15.0|9|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50071|15795|25|7|4|13.0|15.0|4|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50072|15795|200|7|72|4.1|15.0|72|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50073|15796|28|7|7|13.0|15.0|7|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50074|15796|6|7|5|32.0|15.0|5|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50075|15813|193|7|216|3.7|15.0|0||16|2013-10-23 12:00:00.0000000
50076|15797|81|7|24|18.0|15.0|24|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50077|15797|88|7|24|18.0|15.0|24|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50078|15797|163|7|50|37.0|15.0|50|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50079|15797|59|7|10|25.0|15.0|10|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50080|15798|174|7|2|240.0|15.0|2|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50081|15798|217|7|10|25.0|15.0|10|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50082|15799|107|7|4|25.0|15.0|4|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50083|15799|192|7|72|4.1|15.0|72|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50084|15800|7|7|1|32.0|15.0|1|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50085|15800|65|7|9|30.0|15.0|9|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
50086|15814|98|7|60|18.0|15.0|60|2013-11-12 11:00:00.0000000|13|2013-11-12 11:00:00.0000000
50087|15800|66|7|9|45.0|15.0|9|2013-10-23 11:00:00.0000000|12|2013-10-23 11:00:00.0000000
