OrderLineID|OrderID|StockItemID|PackageTypeID|Quantity|UnitPrice|TaxRate|PickedQuantity|PickingCompletedWhen|LastEditedBy|LastEditedWhen
42753|13520|42|7|5|13.0|15.0|5|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42754|13520|31|7|9|13.0|15.0|9|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42755|13520|68|7|6|230.0|15.0|6|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42756|13520|38|7|4|13.0|15.0|4|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42757|13520|75|7|9|345.0|15.0|9|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42758|13521|130|7|7|32.0|15.0|7|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42759|13521|187|7|225|0.95|15.0|225|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42760|13521|163|7|10|37.0|15.0|10|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42761|13522|74|7|10|285.0|15.0|10|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42762|13522|79|7|24|18.0|15.0|24|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42763|13522|96|7|12|18.0|15.0|12|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42764|13522|85|7|120|18.0|15.0|120|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42765|13523|44|7|10|13.0|15.0|10|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42766|13523|73|7|2|285.0|15.0|2|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42767|13523|203|7|40|32.0|15.0|40|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42768|13523|106|7|6|35.0|15.0|6|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42769|13524|49|7|8|13.0|15.0|8|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42770|13524|187|7|250|0.95|15.0|250|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42771|13524|124|7|9|32.0|15.0|9|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42772|13525|123|7|7|32.0|15.0|7|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42773|13525|213|7|4|87.0|15.0|4|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42774|13525|190|7|100|3.5|15.0|100|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42775|13525|177|7|25|1.05|15.0|25|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42776|13525|88|7|72|18.0|15.0|72|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42777|13526|47|7|9|13.0|15.0|9|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42778|13526|18|7|8|13.0|15.0|8|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42779|13526|171|7|70|32.0|15.0|70|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42780|13527|68|7|9|230.0|15.0|9|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42781|13527|148|7|72|18.0|15.0|72|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42782|13527|192|7|216|4.1|15.0|216|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42783|13527|206|7|12|2.7|15.0|12|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42784|13528|132|7|7|32.0|15.0|7|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42785|13528|24|7|2|13.0|15.0|2|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42786|13528|86|7|24|18.0|15.0|24|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42787|13528|36|7|5|13.0|15.0|5|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42788|13529|17|7|10|13.0|15.0|10|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42789|13529|210|7|40|2.4|15.0|40|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42790|13529|153|7|50|4.5|15.0|50|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42791|13529|171|7|90|32.0|15.0|90|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42792|13529|32|7|1|13.0|15.0|1|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42793|13530|76|7|84|18.0|15.0|84|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42794|13530|91|7|120|18.0|15.0|120|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42795|13531|122|7|6|32.0|15.0|6|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42796|13531|79|7|96|18.0|15.0|96|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42797|13532|93|7|72|18.0|15.0|72|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42798|13532|158|7|100|105.0|15.0|100|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42799|13532|127|7|2|32.0|15.0|2|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42800|13532|171|7|30|32.0|15.0|30|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42801|13533|139|10|72|5.0|15.0|72|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42802|13533|34|7|10|13.0|15.0|10|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42803|13533|120|7|3|32.0|15.0|3|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42804|13533|168|7|50|29.0|15.0|50|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42805|13533|210|7|25|2.4|15.0|25|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42806|13534|173|7|60|105.0|15.0|60|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42807|13534|145|7|96|18.0|15.0|96|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42808|13534|39|7|7|13.0|15.0|7|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42809|13534|75|7|4|345.0|15.0|4|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42810|13535|15|9|9|240.0|15.0|9|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42811|13535|55|7|6|13.0|15.0|6|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42812|13535|200|7|216|4.1|15.0|216|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42813|13536|124|7|5|32.0|15.0|5|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42814|13536|57|7|8|13.0|15.0|8|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42815|13536|43|7|4|13.0|15.0|4|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42816|13536|93|7|96|18.0|15.0|96|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42817|13537|6|7|6|32.0|15.0|6|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42818|13537|190|7|120|3.5|15.0|120|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42819|13537|144|7|36|18.0|15.0|36|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42820|13538|139|10|120|5.0|15.0|120|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42821|13608|95|7|96|18.0|15.0|96|2013-10-22 11:00:00.0000000|15|2013-10-22 11:00:00.0000000
42822|13538|217|7|70|25.0|15.0|70|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42823|13538|66|7|4|45.0|15.0|4|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42824|13539|56|7|4|13.0|15.0|4|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42825|13539|83|7|84|18.0|15.0|84|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42826|13539|108|7|7|25.0|15.0|7|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42827|13539|48|7|5|13.0|15.0|5|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42828|13539|136|7|6|32.0|15.0|6|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42829|13540|196|7|72|4.1|15.0|72|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42830|13540|7|7|8|32.0|15.0|8|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
42831|13540|88|7|24|18.0|15.0|24|2013-09-10 11:00:00.0000000|4|2013-09-10 11:00:00.0000000
