OrderID|CustomerID|SalespersonPersonID|PickedByPersonID|ContactPersonID|BackorderOrderID|OrderDate|ExpectedDeliveryDate|CustomerPurchaseOrderNumber|IsUndersupplyBackordered|Comments|DeliveryInstructions|InternalComments|PickingCompletedWhen|LastEditedBy|LastEditedWhen
90122|79|15|16|1157||2017-02-10|2017-02-13 00:00:00.0000000|17348|True||||2017-02-10 11:00:00.0000000|16|2017-02-10 11:00:00.0000000
90123|95|13|16|1189||2017-02-10|2017-02-13 00:00:00.0000000|15078|True||||2017-02-10 11:00:00.0000000|16|2017-02-10 11:00:00.0000000
90124|1040|2|16|3240||2017-02-10|2017-02-13 00:00:00.0000000|11505|True||||2017-02-10 11:00:00.0000000|16|2017-02-10 11:00:00.0000000
90125|75|16|16|1149||2017-02-10|2017-02-13 00:00:00.0000000|16926|True||||2017-02-10 11:00:00.0000000|16|2017-02-10 11:00:00.0000000
90126|1062|2|16|3262||2017-02-10|2017-02-13 00:00:00.0000000|11630|True||||2017-02-10 11:00:00.0000000|16|2017-02-10 11:00:00.0000000
90127|513|13|16|2225||2017-02-10|2017-02-13 00:00:00.0000000|18887|True||||2017-02-10 11:00:00.0000000|16|2017-02-10 11:00:00.0000000
90128|864|6|16|3064||2017-02-10|2017-02-13 00:00:00.0000000|10055|True||||2017-02-10 11:00:00.0000000|16|2017-02-10 11:00:00.0000000
90129|417|2|16|2033||2017-02-10|2017-02-13 00:00:00.0000000|16346|True||||2017-02-10 11:00:00.0000000|16|2017-02-10 11:00:00.0000000
90130|570|2|16|2339||2017-02-10|2017-02-13 00:00:00.0000000|19039|True||||2017-02-10 11:00:00.0000000|16|2017-02-10 11:00:00.0000000
90131|883|2|16|3083||2017-02-10|2017-02-13 00:00:00.0000000|19646|True||||2017-02-10 11:00:00.0000000|16|2017-02-10 11:00:00.0000000
90132|165|8|16|1329||2017-02-10|2017-02-13 00:00:00.0000000|17953|True||||2017-02-10 11:00:00.0000000|16|2017-02-10 11:00:00.0000000
90133|55|15|16|1109||2017-02-10|2017-02-13 00:00:00.0000000|18984|True||||2017-02-10 11:00:00.0000000|16|2017-02-10 11:00:00.0000000
90134|521|15|16|2241||2017-02-10|2017-02-13 00:00:00.0000000|12950|True||||2017-02-10 11:00:00.0000000|16|2017-02-10 11:00:00.0000000
90135|1038|2|16|3238||2017-02-10|2017-02-13 00:00:00.0000000|13909|True||||2017-02-10 11:00:00.0000000|16|2017-02-10 11:00:00.0000000
90136|833|14||3033|90235|2017-02-10|2017-02-13 00:00:00.0000000|16647|True||||2017-02-10 12:00:00.0000000|18|2017-02-10 12:00:00.0000000
90137|15|15|16|1029||2017-02-10|2017-02-13 00:00:00.0000000|10621|True||||2017-02-10 11:00:00.0000000|16|2017-02-10 11:00:00.0000000
90138|477|16|16|2153||2017-02-10|2017-02-13 00:00:00.0000000|15724|True||||2017-02-10 11:00:00.0000000|16|2017-02-10 11:00:00.0000000
90139|466|6|16|2131||2017-02-10|2017-02-13 00:00:00.0000000|16629|True||||2017-02-10 11:00:00.0000000|16|2017-02-10 11:00:00.0000000
90140|1024|7|16|3224||2017-02-10|2017-02-13 00:00:00.0000000|18191|True||||2017-02-10 11:00:00.0000000|16|2017-02-10 11:00:00.0000000
90141|139|6|16|1277||2017-02-10|2017-02-13 00:00:00.0000000|16250|True||||2017-02-10 11:00:00.0000000|16|2017-02-10 11:00:00.0000000
90142|1031|7|16|3231||2017-02-10|2017-02-13 00:00:00.0000000|14912|True||||2017-02-10 11:00:00.0000000|16|2017-02-10 11:00:00.0000000
90143|938|2|16|3138||2017-02-10|2017-02-13 00:00:00.0000000|12349|True||||2017-02-10 11:00:00.0000000|16|2017-02-10 11:00:00.0000000
90144|492|6|16|2183||2017-02-10|2017-02-13 00:00:00.0000000|18788|True||||2017-02-10 11:00:00.0000000|16|2017-02-10 11:00:00.0000000
90145|939|3|16|3139||2017-02-10|2017-02-13 00:00:00.0000000|16546|True||||2017-02-10 11:00:00.0000000|16|2017-02-10 11:00:00.0000000
90146|140|13|16|1279||2017-02-10|2017-02-13 00:00:00.0000000|13347|True||||2017-02-10 11:00:00.0000000|16|2017-02-10 11:00:00.0000000
90147|1005|6|16|3205||2017-02-10|2017-02-13 00:00:00.0000000|10801|True||||2017-02-10 11:00:00.0000000|16|2017-02-10 11:00:00.0000000
90148|1069|20|16|3269||2017-02-10|2017-02-13 00:00:00.0000000|14910|True||||2017-02-10 11:00:00.0000000|16|2017-02-10 11:00:00.0000000
90149|877|2|16|3077||2017-02-10|2017-02-13 00:00:00.0000000|14219|True||||2017-02-10 11:00:00.0000000|16|2017-02-10 11:00:00.0000000
90150|168|14|16|1335||2017-02-10|2017-02-13 00:00:00.0000000|13333|True||||2017-02-10 11:00:00.0000000|16|2017-02-10 11:00:00.0000000
90151|187|3||1373|90236|2017-02-10|2017-02-13 00:00:00.0000000|15288|True||||2017-02-10 12:00:00.0000000|18|2017-02-10 12:00:00.0000000
90152|185|14|16|1369||2017-02-10|2017-02-13 00:00:00.0000000|15625|True||||2017-02-10 11:00:00.0000000|16|2017-02-10 11:00:00.0000000
90153|945|2|16|3145||2017-02-10|2017-02-13 00:00:00.0000000|13232|True||||2017-02-10 11:00:00.0000000|16|2017-02-10 11:00:00.0000000
90154|452|6|16|2103||2017-02-10|2017-02-13 00:00:00.0000000|15140|True||||2017-02-10 11:00:00.0000000|16|2017-02-10 11:00:00.0000000
90155|91|3|16|1181||2017-02-10|2017-02-13 00:00:00.0000000|12233|True||||2017-02-10 11:00:00.0000000|16|2017-02-10 11:00:00.0000000
90156|25|20|16|1049||2017-02-10|2017-02-13 00:00:00.0000000|17792|True||||2017-02-10 11:00:00.0000000|16|2017-02-10 11:00:00.0000000
90157|441|15|16|2081||2017-02-10|2017-02-13 00:00:00.0000000|14940|True||||2017-02-10 11:00:00.0000000|16|2017-02-10 11:00:00.0000000
90158|1062|2|16|3262||2017-02-10|2017-02-13 00:00:00.0000000|15592|True||||2017-02-10 11:00:00.0000000|16|2017-02-10 11:00:00.0000000
90159|480|15|16|2159||2017-02-10|2017-02-13 00:00:00.0000000|14661|True||||2017-02-10 11:00:00.0000000|16|2017-02-10 11:00:00.0000000
90160|889|13|16|3089||2017-02-10|2017-02-13 00:00:00.0000000|17160|True||||2017-02-10 11:00:00.0000000|16|2017-02-10 11:00:00.0000000
90161|956|14||3156|90237|2017-02-10|2017-02-13 00:00:00.0000000|16758|True||||2017-02-10 12:00:00.0000000|18|2017-02-10 12:00:00.0000000
90162|426|2|16|2051||2017-02-10|2017-02-13 00:00:00.0000000|16577|True||||2017-02-10 11:00:00.0000000|16|2017-02-10 11:00:00.0000000
90163|1034|2|16|3234||2017-02-10|2017-02-13 00:00:00.0000000|15644|True||||2017-02-10 11:00:00.0000000|16|2017-02-10 11:00:00.0000000
90164|118|2|16|1235||2017-02-10|2017-02-13 00:00:00.0000000|10924|True||||2017-02-10 11:00:00.0000000|16|2017-02-10 11:00:00.0000000
90165|165|14|16|1329||2017-02-10|2017-02-13 00:00:00.0000000|14027|True||||2017-02-10 11:00:00.0000000|16|2017-02-10 11:00:00.0000000
90166|92|6|16|1183||2017-02-10|2017-02-13 00:00:00.0000000|11762|True||||2017-02-10 11:00:00.0000000|16|2017-02-10 11:00:00.0000000
90167|860|7|16|3060||2017-02-10|2017-02-13 00:00:00.0000000|19805|True||||2017-02-10 11:00:00.0000000|16|2017-02-10 11:00:00.0000000
90168|934|7|16|3134||2017-02-10|2017-02-13 00:00:00.0000000|13019|True||||2017-02-10 11:00:00.0000000|16|2017-02-10 11:00:00.0000000
90169|578|3||2355|90238|2017-02-10|2017-02-13 00:00:00.0000000|14197|True||||2017-02-10 12:00:00.0000000|18|2017-02-10 12:00:00.0000000
90170|994|3|16|3194||2017-02-10|2017-02-13 00:00:00.0000000|11583|True||||2017-02-10 11:00:00.0000000|16|2017-02-10 11:00:00.0000000
90171|1041|15|16|3241||2017-02-10|2017-02-13 00:00:00.0000000|10621|True||||2017-02-10 11:00:00.0000000|16|2017-02-10 11:00:00.0000000
