OrderID|CustomerID|SalespersonPersonID|PickedByPersonID|ContactPersonID|BackorderOrderID|OrderDate|ExpectedDeliveryDate|CustomerPurchaseOrderNumber|IsUndersupplyBackordered|Comments|DeliveryInstructions|InternalComments|PickingCompletedWhen|LastEditedBy|LastEditedWhen
138101|942|20|20|3142||2019-01-29|2019-01-30 00:00:00.0000000|14795|True||||2019-01-29 11:00:00.0000000|20|2019-01-29 11:00:00.0000000
138102|65|8|20|1129||2019-01-29|2019-01-30 00:00:00.0000000|19998|True||||2019-01-29 11:00:00.0000000|20|2019-01-29 11:00:00.0000000
138103|545|7|20|2289||2019-01-29|2019-01-30 00:00:00.0000000|19422|True||||2019-01-29 11:00:00.0000000|20|2019-01-29 11:00:00.0000000
138104|861|16|20|3061||2019-01-29|2019-01-30 00:00:00.0000000|18957|True||||2019-01-29 11:00:00.0000000|20|2019-01-29 11:00:00.0000000
138105|535|8|20|2269||2019-01-29|2019-01-30 00:00:00.0000000|19997|True||||2019-01-29 11:00:00.0000000|20|2019-01-29 11:00:00.0000000
138106|1061|6|20|3261||2019-01-29|2019-01-30 00:00:00.0000000|13238|True||||2019-01-29 11:00:00.0000000|20|2019-01-29 11:00:00.0000000
138107|22|3|20|1043||2019-01-29|2019-01-30 00:00:00.0000000|14330|True||||2019-01-29 11:00:00.0000000|20|2019-01-29 11:00:00.0000000
138108|1034|15|20|3234||2019-01-29|2019-01-30 00:00:00.0000000|17852|True||||2019-01-29 11:00:00.0000000|20|2019-01-29 11:00:00.0000000
138109|827|13|20|3027||2019-01-29|2019-01-30 00:00:00.0000000|16165|True||||2019-01-29 11:00:00.0000000|20|2019-01-29 11:00:00.0000000
138110|928|7|20|3128||2019-01-29|2019-01-30 00:00:00.0000000|13782|True||||2019-01-29 11:00:00.0000000|20|2019-01-29 11:00:00.0000000
138111|1084|20|20|3284||2019-01-29|2019-01-30 00:00:00.0000000|19376|True||||2019-01-29 11:00:00.0000000|20|2019-01-29 11:00:00.0000000
138112|502|15|20|2203||2019-01-29|2019-01-30 00:00:00.0000000|17172|True||||2019-01-29 11:00:00.0000000|20|2019-01-29 11:00:00.0000000
138113|52|8|20|1103||2019-01-29|2019-01-30 00:00:00.0000000|18189|True||||2019-01-29 11:00:00.0000000|20|2019-01-29 11:00:00.0000000
138114|552|14|20|2303||2019-01-29|2019-01-30 00:00:00.0000000|16234|True||||2019-01-29 11:00:00.0000000|20|2019-01-29 11:00:00.0000000
138115|928|16|20|3128||2019-01-29|2019-01-30 00:00:00.0000000|16193|True||||2019-01-29 11:00:00.0000000|20|2019-01-29 11:00:00.0000000
138116|66|3|20|1131||2019-01-29|2019-01-30 00:00:00.0000000|15587|True||||2019-01-29 11:00:00.0000000|20|2019-01-29 11:00:00.0000000
138117|36|6|20|1071||2019-01-29|2019-01-30 00:00:00.0000000|11716|True||||2019-01-29 11:00:00.0000000|20|2019-01-29 11:00:00.0000000
138118|72|16|20|1143||2019-01-29|2019-01-30 00:00:00.0000000|19815|True||||2019-01-29 11:00:00.0000000|20|2019-01-29 11:00:00.0000000
138119|170|7|20|1339||2019-01-29|2019-01-30 00:00:00.0000000|19555|True||||2019-01-29 11:00:00.0000000|20|2019-01-29 11:00:00.0000000
138120|551|20|20|2301||2019-01-29|2019-01-30 00:00:00.0000000|18492|True||||2019-01-29 11:00:00.0000000|20|2019-01-29 11:00:00.0000000
138121|896|6||3096|138213|2019-01-29|2019-01-30 00:00:00.0000000|12138|True||||2019-01-29 12:00:00.0000000|16|2019-01-29 12:00:00.0000000
138122|137|2|20|1273||2019-01-29|2019-01-30 00:00:00.0000000|18141|True||||2019-01-29 11:00:00.0000000|20|2019-01-29 11:00:00.0000000
138123|1052|8|20|3252||2019-01-29|2019-01-30 00:00:00.0000000|18149|True||||2019-01-29 11:00:00.0000000|20|2019-01-29 11:00:00.0000000
