OrderLineID|OrderID|StockItemID|PackageTypeID|Quantity|UnitPrice|TaxRate|PickedQuantity|PickingCompletedWhen|LastEditedBy|LastEditedWhen
63819|20117|119|7|6|32.0|15.0|6|2014-01-14 11:00:00.0000000|19|2014-01-14 11:00:00.0000000
63820|20117|44|7|9|13.0|15.0|9|2014-01-14 11:00:00.0000000|19|2014-01-14 11:00:00.0000000
63821|20117|6|7|9|32.0|15.0|9|2014-01-14 11:00:00.0000000|19|2014-01-14 11:00:00.0000000
63822|20117|8|9|2|240.0|15.0|2|2014-01-14 11:00:00.0000000|19|2014-01-14 11:00:00.0000000
63823|20117|114|7|2|30.0|15.0|2|2014-01-14 11:00:00.0000000|19|2014-01-14 11:00:00.0000000
63824|20118|111|7|4|30.0|15.0|4|2014-01-14 11:00:00.0000000|19|2014-01-14 11:00:00.0000000
63825|20118|14|7|1|32.0|15.0|1|2014-01-14 11:00:00.0000000|19|2014-01-14 11:00:00.0000000
63826|20119|30|7|7|13.0|15.0|7|2014-01-14 11:00:00.0000000|19|2014-01-14 11:00:00.0000000
63827|20119|50|7|10|13.0|15.0|10|2014-01-14 11:00:00.0000000|19|2014-01-14 11:00:00.0000000
63828|20119|14|7|5|32.0|15.0|5|2014-01-14 11:00:00.0000000|19|2014-01-14 11:00:00.0000000
63829|20119|66|7|1|45.0|15.0|1|2014-01-14 11:00:00.0000000|19|2014-01-14 11:00:00.0000000
63830|20120|177|7|250|1.05|15.0|250|2014-01-14 11:00:00.0000000|19|2014-01-14 11:00:00.0000000
63831|20120|216|7|90|12.5|15.0|90|2014-01-14 11:00:00.0000000|19|2014-01-14 11:00:00.0000000
63832|20121|112|7|8|30.0|15.0|8|2014-01-14 11:00:00.0000000|19|2014-01-14 11:00:00.0000000
63833|20121|31|7|5|13.0|15.0|5|2014-01-14 11:00:00.0000000|19|2014-01-14 11:00:00.0000000
63834|20122|196|7|168|4.1|15.0|168|2014-01-14 11:00:00.0000000|19|2014-01-14 11:00:00.0000000
63835|20122|219|7|100|50.0|15.0|100|2014-01-14 11:00:00.0000000|19|2014-01-14 11:00:00.0000000
63836|20123|211|7|100|4.1|15.0|100|2014-01-14 11:00:00.0000000|19|2014-01-14 11:00:00.0000000
63837|20123|97|7|72|18.0|15.0|72|2014-01-14 11:00:00.0000000|19|2014-01-14 11:00:00.0000000
63838|20123|151|9|4|16.0|15.0|4|2014-01-14 11:00:00.0000000|19|2014-01-14 11:00:00.0000000
