OrderID|CustomerID|SalespersonPersonID|PickedByPersonID|ContactPersonID|BackorderOrderID|OrderDate|ExpectedDeliveryDate|CustomerPurchaseOrderNumber|IsUndersupplyBackordered|Comments|DeliveryInstructions|InternalComments|PickingCompletedWhen|LastEditedBy|LastEditedWhen
33001|174|7|13|1347||2014-08-20|2014-08-21 00:00:00.0000000|13732|True||||2014-08-20 11:00:00.0000000|13|2014-08-20 11:00:00.0000000
33002|132|16||1263|33041|2014-08-20|2014-08-21 00:00:00.0000000|17121|True||||2014-08-20 12:00:00.0000000|18|2014-08-20 12:00:00.0000000
33003|1012|3|13|3212||2014-08-20|2014-08-21 00:00:00.0000000|12816|True||||2014-08-20 11:00:00.0000000|13|2014-08-20 11:00:00.0000000
33004|503|20|13|2205||2014-08-20|2014-08-21 00:00:00.0000000|16492|True||||2014-08-20 11:00:00.0000000|13|2014-08-20 11:00:00.0000000
33005|425|15|13|2049||2014-08-20|2014-08-21 00:00:00.0000000|17581|True||||2014-08-20 11:00:00.0000000|13|2014-08-20 11:00:00.0000000
33006|879|14|13|3079||2014-08-20|2014-08-21 00:00:00.0000000|18311|True||||2014-08-20 11:00:00.0000000|13|2014-08-20 11:00:00.0000000
33007|402|15|13|2003||2014-08-20|2014-08-21 00:00:00.0000000|18502|True||||2014-08-20 11:00:00.0000000|13|2014-08-20 11:00:00.0000000
33008|430|2|13|2059||2014-08-20|2014-08-21 00:00:00.0000000|10282|True||||2014-08-20 11:00:00.0000000|13|2014-08-20 11:00:00.0000000
33009|75|7|13|1149||2014-08-20|2014-08-21 00:00:00.0000000|15700|True||||2014-08-20 11:00:00.0000000|13|2014-08-20 11:00:00.0000000
33010|889|20|13|3089||2014-08-20|2014-08-21 00:00:00.0000000|10126|True||||2014-08-20 11:00:00.0000000|13|2014-08-20 11:00:00.0000000
33011|904|16|13|3104||2014-08-20|2014-08-21 00:00:00.0000000|14721|True||||2014-08-20 11:00:00.0000000|13|2014-08-20 11:00:00.0000000
33012|20|14||1039|33042|2014-08-20|2014-08-21 00:00:00.0000000|10789|True||||2014-08-20 12:00:00.0000000|18|2014-08-20 12:00:00.0000000
33013|28|16|13|1055||2014-08-20|2014-08-21 00:00:00.0000000|15549|True||||2014-08-20 11:00:00.0000000|13|2014-08-20 11:00:00.0000000
33014|36|8|13|1071||2014-08-20|2014-08-21 00:00:00.0000000|17903|True||||2014-08-20 11:00:00.0000000|13|2014-08-20 11:00:00.0000000
33015|888|13|13|3088||2014-08-20|2014-08-21 00:00:00.0000000|16431|True||||2014-08-20 11:00:00.0000000|13|2014-08-20 11:00:00.0000000
33016|22|2|13|1043||2014-08-20|2014-08-21 00:00:00.0000000|12140|True||||2014-08-20 11:00:00.0000000|13|2014-08-20 11:00:00.0000000
33017|538|14||2275|33043|2014-08-20|2014-08-21 00:00:00.0000000|11815|True||||2014-08-20 12:00:00.0000000|18|2014-08-20 12:00:00.0000000
33018|157|15||1313|33044|2014-08-20|2014-08-21 00:00:00.0000000|13215|True||||2014-08-20 12:00:00.0000000|18|2014-08-20 12:00:00.0000000
33019|155|3|13|1309||2014-08-20|2014-08-21 00:00:00.0000000|14634|True||||2014-08-20 11:00:00.0000000|13|2014-08-20 11:00:00.0000000
33020|570|15|13|2339||2014-08-20|2014-08-21 00:00:00.0000000|15383|True||||2014-08-20 11:00:00.0000000|13|2014-08-20 11:00:00.0000000
33021|561|15|13|2321||2014-08-20|2014-08-21 00:00:00.0000000|16072|True||||2014-08-20 11:00:00.0000000|13|2014-08-20 11:00:00.0000000
33022|572|8|13|2343||2014-08-20|2014-08-21 00:00:00.0000000|16651|True||||2014-08-20 11:00:00.0000000|13|2014-08-20 11:00:00.0000000
33023|524|6|13|2247||2014-08-20|2014-08-21 00:00:00.0000000|19249|True||||2014-08-20 11:00:00.0000000|13|2014-08-20 11:00:00.0000000
33024|108|15|13|1215||2014-08-20|2014-08-21 00:00:00.0000000|10296|True||||2014-08-20 11:00:00.0000000|13|2014-08-20 11:00:00.0000000
33025|804|6|13|3004||2014-08-20|2014-08-21 00:00:00.0000000|18282|True||||2014-08-20 11:00:00.0000000|13|2014-08-20 11:00:00.0000000
33026|559|16||2317|33045|2014-08-20|2014-08-21 00:00:00.0000000|12652|True||||2014-08-20 12:00:00.0000000|18|2014-08-20 12:00:00.0000000
33027|598|13|13|2395||2014-08-20|2014-08-21 00:00:00.0000000|14375|True||||2014-08-20 11:00:00.0000000|13|2014-08-20 11:00:00.0000000
33028|1026|14|13|3226||2014-08-20|2014-08-21 00:00:00.0000000|18547|True||||2014-08-20 11:00:00.0000000|13|2014-08-20 11:00:00.0000000
33029|820|16|13|3020||2014-08-20|2014-08-21 00:00:00.0000000|16929|True||||2014-08-20 11:00:00.0000000|13|2014-08-20 11:00:00.0000000
33030|437|13|13|2073||2014-08-20|2014-08-21 00:00:00.0000000|13146|True||||2014-08-20 11:00:00.0000000|13|2014-08-20 11:00:00.0000000
33031|449|7|13|2097||2014-08-20|2014-08-21 00:00:00.0000000|14395|True||||2014-08-20 11:00:00.0000000|13|2014-08-20 11:00:00.0000000
33032|499|13|13|2197||2014-08-20|2014-08-21 00:00:00.0000000|19169|True||||2014-08-20 11:00:00.0000000|13|2014-08-20 11:00:00.0000000
33033|879|14|13|3079||2014-08-20|2014-08-21 00:00:00.0000000|11241|True||||2014-08-20 11:00:00.0000000|13|2014-08-20 11:00:00.0000000
33034|27|2|13|1053||2014-08-20|2014-08-21 00:00:00.0000000|14909|True||||2014-08-20 11:00:00.0000000|13|2014-08-20 11:00:00.0000000
33035|417|14|13|2033||2014-08-20|2014-08-21 00:00:00.0000000|10487|True||||2014-08-20 11:00:00.0000000|13|2014-08-20 11:00:00.0000000
33036|112|2|18|1223||2014-08-20|2014-08-21 00:00:00.0000000|11424|True||||2014-09-12 11:00:00.0000000|18|2014-09-12 11:00:00.0000000
33037|571|20|14|2341||2014-08-20|2014-08-21 00:00:00.0000000|17329|True||||2019-01-28 11:00:00.0000000|14|2019-01-28 11:00:00.0000000
33038|53|20||1105||2014-08-20|2014-08-21 00:00:00.0000000|15522|True|||||18|2014-08-20 12:00:00.0000000
33039|962|16||3162||2014-08-20|2014-08-21 00:00:00.0000000|18315|True|||||18|2014-08-20 12:00:00.0000000
33040|882|2|18|3082||2014-08-20|2014-08-21 00:00:00.0000000|11842|True||||2014-08-21 11:00:00.0000000|18|2014-08-21 11:00:00.0000000
33041|132|16|7|1263||2014-08-20|2014-08-21 00:00:00.0000000|17121|True||||2017-08-14 11:00:00.0000000|7|2017-08-14 11:00:00.0000000
33042|20|14|3|1039||2014-08-20|2014-08-21 00:00:00.0000000|10789|True||||2014-09-10 11:00:00.0000000|3|2014-09-10 11:00:00.0000000
33043|538|14|16|2275||2014-08-20|2014-08-21 00:00:00.0000000|11815|True||||2015-04-17 11:00:00.0000000|16|2015-04-17 11:00:00.0000000
33044|157|15|18|1313||2014-08-20|2014-08-21 00:00:00.0000000|13215|True||||2018-01-08 11:00:00.0000000|18|2018-01-08 11:00:00.0000000
