OrderLineID|OrderID|StockItemID|PackageTypeID|Quantity|UnitPrice|TaxRate|PickedQuantity|PickingCompletedWhen|LastEditedBy|LastEditedWhen
532001|169848|52|7|5|13.0|15.0|5|2020-05-15 11:00:00.0000000|12|2020-05-15 11:00:00.0000000
532002|169849|124|7|10|32.0|15.0|10|2020-05-15 11:00:00.0000000|12|2020-05-15 11:00:00.0000000
532003|169849|200|7|216|4.1|15.0|216|2020-05-15 11:00:00.0000000|12|2020-05-15 11:00:00.0000000
532004|169850|210|7|5|2.4|15.0|5|2020-05-15 11:00:00.0000000|12|2020-05-15 11:00:00.0000000
532005|169850|211|7|80|4.1|15.0|80|2020-05-15 11:00:00.0000000|12|2020-05-15 11:00:00.0000000
532006|169850|186|7|150|2.1|15.0|150|2020-05-15 11:00:00.0000000|12|2020-05-15 11:00:00.0000000
532007|169851|6|7|4|32.0|15.0|4|2020-05-15 11:00:00.0000000|12|2020-05-15 11:00:00.0000000
532008|169851|124|7|7|32.0|15.0|7|2020-05-15 11:00:00.0000000|12|2020-05-15 11:00:00.0000000
532009|169851|30|7|10|13.0|15.0|10|2020-05-15 11:00:00.0000000|12|2020-05-15 11:00:00.0000000
532010|169851|115|7|6|34.0|15.0|6|2020-05-15 11:00:00.0000000|12|2020-05-15 11:00:00.0000000
532011|169852|76|7|120|18.0|15.0|120|2020-05-15 11:00:00.0000000|12|2020-05-15 11:00:00.0000000
532012|169852|52|7|10|13.0|15.0|10|2020-05-15 11:00:00.0000000|12|2020-05-15 11:00:00.0000000
532013|169852|119|7|3|32.0|15.0|3|2020-05-15 11:00:00.0000000|12|2020-05-15 11:00:00.0000000
532014|169852|6|7|5|32.0|15.0|5|2020-05-15 11:00:00.0000000|12|2020-05-15 11:00:00.0000000
532015|169853|160|7|30|33.0|15.0|30|2020-05-15 11:00:00.0000000|12|2020-05-15 11:00:00.0000000
532016|169853|68|7|9|230.0|15.0|9|2020-05-15 11:00:00.0000000|12|2020-05-15 11:00:00.0000000
532017|169853|48|7|10|13.0|15.0|10|2020-05-15 11:00:00.0000000|12|2020-05-15 11:00:00.0000000
532018|169854|27|7|4|13.0|15.0|4|2020-05-15 11:00:00.0000000|12|2020-05-15 11:00:00.0000000
532019|169854|91|7|48|18.0|15.0|48|2020-05-15 11:00:00.0000000|12|2020-05-15 11:00:00.0000000
532020|169854|68|7|5|230.0|15.0|5|2020-05-15 11:00:00.0000000|12|2020-05-15 11:00:00.0000000
532021|169854|62|7|3|25.0|15.0|3|2020-05-15 11:00:00.0000000|12|2020-05-15 11:00:00.0000000
532022|169855|209|7|20|1.89|15.0|20|2020-05-15 11:00:00.0000000|12|2020-05-15 11:00:00.0000000
