OrderLineID|OrderID|StockItemID|PackageTypeID|Quantity|UnitPrice|TaxRate|PickedQuantity|PickingCompletedWhen|LastEditedBy|LastEditedWhen
394918|125902|203|7|90|32.0|15.0|90|2018-07-26 11:00:00.0000000|10|2018-07-26 11:00:00.0000000
394919|125902|108|7|3|25.0|15.0|3|2018-07-26 11:00:00.0000000|10|2018-07-26 11:00:00.0000000
394920|125903|168|7|30|29.0|15.0|30|2018-07-26 11:00:00.0000000|10|2018-07-26 11:00:00.0000000
394921|125903|55|7|2|13.0|15.0|2|2018-07-26 11:00:00.0000000|10|2018-07-26 11:00:00.0000000
394922|125903|24|7|2|13.0|15.0|2|2018-07-26 11:00:00.0000000|10|2018-07-26 11:00:00.0000000
394923|125903|114|7|6|30.0|15.0|6|2018-07-26 11:00:00.0000000|10|2018-07-26 11:00:00.0000000
394924|125903|182|7|200|1.28|15.0|200|2018-07-26 11:00:00.0000000|10|2018-07-26 11:00:00.0000000
394925|125904|220|1|168|8.55|10.0|168|2018-07-26 11:00:00.0000000|10|2018-07-26 11:00:00.0000000
394926|125904|52|7|2|13.0|15.0|2|2018-07-26 11:00:00.0000000|10|2018-07-26 11:00:00.0000000
394927|125904|55|7|10|13.0|15.0|10|2018-07-26 11:00:00.0000000|10|2018-07-26 11:00:00.0000000
394928|125905|48|7|9|13.0|15.0|9|2018-07-26 11:00:00.0000000|10|2018-07-26 11:00:00.0000000
394929|125905|147|7|24|18.0|15.0|24|2018-07-26 11:00:00.0000000|10|2018-07-26 11:00:00.0000000
394930|125905|51|7|4|13.0|15.0|4|2018-07-26 11:00:00.0000000|10|2018-07-26 11:00:00.0000000
394931|125905|126|7|2|32.0|15.0|2|2018-07-26 11:00:00.0000000|10|2018-07-26 11:00:00.0000000
394932|125905|205|7|30|32.0|15.0|30|2018-07-26 11:00:00.0000000|10|2018-07-26 11:00:00.0000000
394933|125906|136|7|6|32.0|15.0|6|2018-07-26 11:00:00.0000000|10|2018-07-26 11:00:00.0000000
394934|125906|175|7|2|240.0|15.0|2|2018-07-26 11:00:00.0000000|10|2018-07-26 11:00:00.0000000
394935|125906|23|7|6|13.0|15.0|6|2018-07-26 11:00:00.0000000|10|2018-07-26 11:00:00.0000000
394936|125906|80|7|12|18.0|15.0|12|2018-07-26 11:00:00.0000000|10|2018-07-26 11:00:00.0000000
394937|125907|147|7|24|18.0|15.0|24|2018-07-26 11:00:00.0000000|10|2018-07-26 11:00:00.0000000
394938|125907|207|7|96|2.7|15.0|96|2018-07-26 11:00:00.0000000|10|2018-07-26 11:00:00.0000000
394939|125907|178|7|50|2.55|15.0|50|2018-07-26 11:00:00.0000000|10|2018-07-26 11:00:00.0000000
394940|125908|166|7|30|42.0|15.0|30|2018-07-26 11:00:00.0000000|10|2018-07-26 11:00:00.0000000
394941|125908|217|7|30|25.0|15.0|30|2018-07-26 11:00:00.0000000|10|2018-07-26 11:00:00.0000000
394942|125908|32|7|9|13.0|15.0|9|2018-07-26 11:00:00.0000000|10|2018-07-26 11:00:00.0000000
394943|125908|138|10|60|5.0|15.0|60|2018-07-26 11:00:00.0000000|10|2018-07-26 11:00:00.0000000
394944|125908|41|7|6|13.0|15.0|6|2018-07-26 11:00:00.0000000|10|2018-07-26 11:00:00.0000000
394945|125909|162|7|80|22.0|15.0|80|2018-07-26 11:00:00.0000000|10|2018-07-26 11:00:00.0000000
394946|125909|123|7|2|32.0|15.0|2|2018-07-26 11:00:00.0000000|10|2018-07-26 11:00:00.0000000
394947|125910|157|7|40|30.0|15.0|40|2018-07-26 11:00:00.0000000|10|2018-07-26 11:00:00.0000000
394948|125910|45|7|1|13.0|15.0|1|2018-07-26 11:00:00.0000000|10|2018-07-26 11:00:00.0000000
394949|125965|95|7|96|18.0|15.0|96|2020-03-04 11:00:00.0000000|12|2020-03-04 11:00:00.0000000
394950|125910|62|7|4|25.0|15.0|4|2018-07-26 11:00:00.0000000|10|2018-07-26 11:00:00.0000000
394951|125910|104|7|4|35.0|15.0|4|2018-07-26 11:00:00.0000000|10|2018-07-26 11:00:00.0000000
394952|125911|162|7|100|22.0|15.0|100|2018-07-26 11:00:00.0000000|10|2018-07-26 11:00:00.0000000
394953|125911|115|7|1|34.0|15.0|1|2018-07-26 11:00:00.0000000|10|2018-07-26 11:00:00.0000000
394954|125911|50|7|3|13.0|15.0|3|2018-07-26 11:00:00.0000000|10|2018-07-26 11:00:00.0000000
394955|125966|184|7|250|3.5|15.0|0||6|2018-07-26 12:00:00.0000000
394956|125912|115|7|9|34.0|15.0|9|2018-07-26 11:00:00.0000000|10|2018-07-26 11:00:00.0000000
394957|125912|212|7|70|4.3|15.0|70|2018-07-26 11:00:00.0000000|10|2018-07-26 11:00:00.0000000
394958|125912|117|7|1|34.0|15.0|1|2018-07-26 11:00:00.0000000|10|2018-07-26 11:00:00.0000000
394959|125913|1|7|8|25.0|15.0|8|2018-07-26 11:00:00.0000000|10|2018-07-26 11:00:00.0000000
394960|125913|158|7|60|105.0|15.0|60|2018-07-26 11:00:00.0000000|10|2018-07-26 11:00:00.0000000
394961|125914|56|7|9|13.0|15.0|9|2018-07-26 11:00:00.0000000|10|2018-07-26 11:00:00.0000000
