OrderID|CustomerID|SalespersonPersonID|PickedByPersonID|ContactPersonID|BackorderOrderID|OrderDate|ExpectedDeliveryDate|CustomerPurchaseOrderNumber|IsUndersupplyBackordered|Comments|DeliveryInstructions|InternalComments|PickingCompletedWhen|LastEditedBy|LastEditedWhen
145989|1004|8|14|3204||2019-05-29|2019-05-30 00:00:00.0000000|15588|True||||2019-05-29 11:00:00.0000000|14|2019-05-29 11:00:00.0000000
145990|500|20|14|2199||2019-05-29|2019-05-30 00:00:00.0000000|17236|True||||2019-05-29 11:00:00.0000000|14|2019-05-29 11:00:00.0000000
145991|497|15|14|2193||2019-05-29|2019-05-30 00:00:00.0000000|12577|True||||2019-05-29 11:00:00.0000000|14|2019-05-29 11:00:00.0000000
145992|108|8|14|1215||2019-05-29|2019-05-30 00:00:00.0000000|16817|True||||2019-05-29 11:00:00.0000000|14|2019-05-29 11:00:00.0000000
145993|924|13|14|3124||2019-05-29|2019-05-30 00:00:00.0000000|16433|True||||2019-05-29 11:00:00.0000000|14|2019-05-29 11:00:00.0000000
145994|850|13|14|3050||2019-05-29|2019-05-30 00:00:00.0000000|13540|True||||2019-05-29 11:00:00.0000000|14|2019-05-29 11:00:00.0000000
145995|1087|7|14|3287||2019-05-29|2019-05-30 00:00:00.0000000|14710|True||||2019-05-29 11:00:00.0000000|14|2019-05-29 11:00:00.0000000
145996|88|16|14|1175||2019-05-29|2019-05-30 00:00:00.0000000|18141|True||||2019-05-29 11:00:00.0000000|14|2019-05-29 11:00:00.0000000
145997|489|14|14|2177||2019-05-29|2019-05-30 00:00:00.0000000|15364|True||||2019-05-29 11:00:00.0000000|14|2019-05-29 11:00:00.0000000
145998|195|15|14|1389||2019-05-29|2019-05-30 00:00:00.0000000|14934|True||||2019-05-29 11:00:00.0000000|14|2019-05-29 11:00:00.0000000
145999|1063|2|14|3263||2019-05-29|2019-05-30 00:00:00.0000000|16834|True||||2019-05-29 11:00:00.0000000|14|2019-05-29 11:00:00.0000000
146000|999|14|14|3199||2019-05-29|2019-05-30 00:00:00.0000000|19860|True||||2019-05-29 11:00:00.0000000|14|2019-05-29 11:00:00.0000000
