OrderID|CustomerID|SalespersonPersonID|PickedByPersonID|ContactPersonID|BackorderOrderID|OrderDate|ExpectedDeliveryDate|CustomerPurchaseOrderNumber|IsUndersupplyBackordered|Comments|DeliveryInstructions|InternalComments|PickingCompletedWhen|LastEditedBy|LastEditedWhen
34152|14|8|18|1027||2014-09-12|2014-09-15 00:00:00.0000000|10401|True||||2014-09-12 11:00:00.0000000|18|2014-09-12 11:00:00.0000000
34153|913|6|18|3113||2014-09-12|2014-09-15 00:00:00.0000000|15375|True||||2014-09-12 11:00:00.0000000|18|2014-09-12 11:00:00.0000000
34154|171|16|18|1341||2014-09-12|2014-09-15 00:00:00.0000000|19901|True||||2014-09-12 11:00:00.0000000|18|2014-09-12 11:00:00.0000000
34155|862|13|18|3062||2014-09-12|2014-09-15 00:00:00.0000000|18678|True||||2014-09-12 11:00:00.0000000|18|2014-09-12 11:00:00.0000000
34156|543|20|18|2285||2014-09-12|2014-09-15 00:00:00.0000000|18997|True||||2014-09-12 11:00:00.0000000|18|2014-09-12 11:00:00.0000000
34157|195|7|18|1389||2014-09-12|2014-09-15 00:00:00.0000000|13525|True||||2014-09-12 11:00:00.0000000|18|2014-09-12 11:00:00.0000000
34158|504|2|18|2207||2014-09-12|2014-09-15 00:00:00.0000000|14398|True||||2014-09-12 11:00:00.0000000|18|2014-09-12 11:00:00.0000000
34159|467|6|18|2133||2014-09-12|2014-09-15 00:00:00.0000000|16341|True||||2014-09-12 11:00:00.0000000|18|2014-09-12 11:00:00.0000000
34160|77|8|18|1153||2014-09-12|2014-09-15 00:00:00.0000000|13761|True||||2014-09-12 11:00:00.0000000|18|2014-09-12 11:00:00.0000000
34161|809|3|18|3009||2014-09-12|2014-09-15 00:00:00.0000000|18757|True||||2014-09-12 11:00:00.0000000|18|2014-09-12 11:00:00.0000000
34162|535|14|18|2269||2014-09-12|2014-09-15 00:00:00.0000000|12591|True||||2014-09-12 11:00:00.0000000|18|2014-09-12 11:00:00.0000000
34163|802|16|18|3002||2014-09-12|2014-09-15 00:00:00.0000000|11747|True||||2014-09-12 11:00:00.0000000|18|2014-09-12 11:00:00.0000000
34164|425|15|18|2049||2014-09-12|2014-09-15 00:00:00.0000000|19531|True||||2014-09-12 11:00:00.0000000|18|2014-09-12 11:00:00.0000000
34165|912|20|18|3112||2014-09-12|2014-09-15 00:00:00.0000000|11474|True||||2014-09-12 11:00:00.0000000|18|2014-09-12 11:00:00.0000000
34166|575|14|18|2349||2014-09-12|2014-09-15 00:00:00.0000000|17607|True||||2014-09-12 11:00:00.0000000|18|2014-09-12 11:00:00.0000000
34167|851|16|18|3051||2014-09-12|2014-09-15 00:00:00.0000000|10448|True||||2014-09-12 11:00:00.0000000|18|2014-09-12 11:00:00.0000000
34168|144|7|18|1287||2014-09-12|2014-09-15 00:00:00.0000000|12846|True||||2014-09-12 11:00:00.0000000|18|2014-09-12 11:00:00.0000000
34169|188|14|18|1375||2014-09-12|2014-09-15 00:00:00.0000000|17613|True||||2014-09-12 11:00:00.0000000|18|2014-09-12 11:00:00.0000000
34170|950|16|18|3150||2014-09-12|2014-09-15 00:00:00.0000000|19491|True||||2014-09-12 11:00:00.0000000|18|2014-09-12 11:00:00.0000000
34171|51|14|18|1101||2014-09-12|2014-09-15 00:00:00.0000000|12598|True||||2014-09-12 11:00:00.0000000|18|2014-09-12 11:00:00.0000000
34172|415|14|18|2029||2014-09-12|2014-09-15 00:00:00.0000000|16646|True||||2014-09-12 11:00:00.0000000|18|2014-09-12 11:00:00.0000000
34173|879|7|18|3079||2014-09-12|2014-09-15 00:00:00.0000000|17464|True||||2014-09-12 11:00:00.0000000|18|2014-09-12 11:00:00.0000000
34174|449|20|18|2097||2014-09-12|2014-09-15 00:00:00.0000000|16044|True||||2014-09-12 11:00:00.0000000|18|2014-09-12 11:00:00.0000000
34175|885|15|18|3085||2014-09-12|2014-09-15 00:00:00.0000000|16264|True||||2014-09-12 11:00:00.0000000|18|2014-09-12 11:00:00.0000000
34176|110|15|18|1219||2014-09-12|2014-09-15 00:00:00.0000000|14823|True||||2014-09-12 11:00:00.0000000|18|2014-09-12 11:00:00.0000000
34177|970|16|18|3170||2014-09-12|2014-09-15 00:00:00.0000000|14337|True||||2014-09-12 11:00:00.0000000|18|2014-09-12 11:00:00.0000000
34178|831|2|18|3031||2014-09-12|2014-09-15 00:00:00.0000000|10081|True||||2014-09-12 11:00:00.0000000|18|2014-09-12 11:00:00.0000000
