OrderID|CustomerID|SalespersonPersonID|PickedByPersonID|ContactPersonID|BackorderOrderID|OrderDate|ExpectedDeliveryDate|CustomerPurchaseOrderNumber|IsUndersupplyBackordered|Comments|DeliveryInstructions|InternalComments|PickingCompletedWhen|LastEditedBy|LastEditedWhen
26566|191|3|9|1381||2014-05-08|2014-05-09 00:00:00.0000000|12531|True||||2014-05-08 11:00:00.0000000|9|2014-05-08 11:00:00.0000000
26567|568|7|9|2335||2014-05-08|2014-05-09 00:00:00.0000000|19939|True||||2014-05-08 11:00:00.0000000|9|2014-05-08 11:00:00.0000000
26568|1001|14|9|3201||2014-05-08|2014-05-09 00:00:00.0000000|16473|True||||2014-05-08 11:00:00.0000000|9|2014-05-08 11:00:00.0000000
26569|25|6|9|1049||2014-05-08|2014-05-09 00:00:00.0000000|19506|True||||2014-05-08 11:00:00.0000000|9|2014-05-08 11:00:00.0000000
26570|119|14|9|1237||2014-05-08|2014-05-09 00:00:00.0000000|18881|True||||2014-05-08 11:00:00.0000000|9|2014-05-08 11:00:00.0000000
26571|915|13|9|3115||2014-05-08|2014-05-09 00:00:00.0000000|19996|True||||2014-05-08 11:00:00.0000000|9|2014-05-08 11:00:00.0000000
26572|956|20|9|3156||2014-05-08|2014-05-09 00:00:00.0000000|14714|True||||2014-05-08 11:00:00.0000000|9|2014-05-08 11:00:00.0000000
26573|417|20|9|2033||2014-05-08|2014-05-09 00:00:00.0000000|12699|True||||2014-05-08 11:00:00.0000000|9|2014-05-08 11:00:00.0000000
26574|538|16|9|2275||2014-05-08|2014-05-09 00:00:00.0000000|13333|True||||2014-05-08 11:00:00.0000000|9|2014-05-08 11:00:00.0000000
26575|165|7|9|1329||2014-05-08|2014-05-09 00:00:00.0000000|19669|True||||2014-05-08 11:00:00.0000000|9|2014-05-08 11:00:00.0000000
26576|900|6|9|3100||2014-05-08|2014-05-09 00:00:00.0000000|12331|True||||2014-05-08 11:00:00.0000000|9|2014-05-08 11:00:00.0000000
26577|123|16|9|1245||2014-05-08|2014-05-09 00:00:00.0000000|17949|True||||2014-05-08 11:00:00.0000000|9|2014-05-08 11:00:00.0000000
26578|70|6|9|1139||2014-05-08|2014-05-09 00:00:00.0000000|19903|True||||2014-05-08 11:00:00.0000000|9|2014-05-08 11:00:00.0000000
26579|45|13|9|1089||2014-05-08|2014-05-09 00:00:00.0000000|12305|True||||2014-05-08 11:00:00.0000000|9|2014-05-08 11:00:00.0000000
26580|172|3|9|1343||2014-05-08|2014-05-09 00:00:00.0000000|13452|True||||2014-05-08 11:00:00.0000000|9|2014-05-08 11:00:00.0000000
26581|37|13|9|1073||2014-05-08|2014-05-09 00:00:00.0000000|16139|True||||2014-05-08 11:00:00.0000000|9|2014-05-08 11:00:00.0000000
