OrderLineID|OrderID|StockItemID|PackageTypeID|Quantity|UnitPrice|TaxRate|PickedQuantity|PickingCompletedWhen|LastEditedBy|LastEditedWhen
492352|157184|91|7|60|18.0|15.0|60|2019-11-02 11:00:00.0000000|16|2019-11-02 11:00:00.0000000
492353|157184|11|7|10|32.0|15.0|10|2019-11-02 11:00:00.0000000|16|2019-11-02 11:00:00.0000000
492354|157184|24|7|9|13.0|15.0|9|2019-11-02 11:00:00.0000000|16|2019-11-02 11:00:00.0000000
492355|157185|192|7|360|4.1|15.0|360|2019-11-02 11:00:00.0000000|16|2019-11-02 11:00:00.0000000
492356|157185|1|7|7|25.0|15.0|7|2019-11-02 11:00:00.0000000|16|2019-11-02 11:00:00.0000000
492357|157186|64|7|3|30.0|15.0|3|2019-11-02 11:00:00.0000000|16|2019-11-02 11:00:00.0000000
492358|157186|181|7|75|1.14|15.0|75|2019-11-02 11:00:00.0000000|16|2019-11-02 11:00:00.0000000
492359|157187|31|7|3|13.0|15.0|3|2019-11-02 11:00:00.0000000|16|2019-11-02 11:00:00.0000000
492360|157187|69|7|10|230.0|15.0|10|2019-11-02 11:00:00.0000000|16|2019-11-02 11:00:00.0000000
492361|157187|213|7|7|87.0|15.0|7|2019-11-02 11:00:00.0000000|16|2019-11-02 11:00:00.0000000
492362|157187|132|7|2|32.0|15.0|2|2019-11-02 11:00:00.0000000|16|2019-11-02 11:00:00.0000000
492363|157211|204|7|60|32.0|15.0|0||8|2019-11-02 12:00:00.0000000
492364|157188|24|7|8|13.0|15.0|8|2019-11-02 11:00:00.0000000|16|2019-11-02 11:00:00.0000000
492365|157188|4|7|9|32.0|15.0|9|2019-11-02 11:00:00.0000000|16|2019-11-02 11:00:00.0000000
492366|157188|26|7|4|13.0|15.0|4|2019-11-02 11:00:00.0000000|16|2019-11-02 11:00:00.0000000
492367|157188|73|7|5|285.0|15.0|5|2019-11-02 11:00:00.0000000|16|2019-11-02 11:00:00.0000000
492368|157189|76|7|96|18.0|15.0|96|2019-11-02 11:00:00.0000000|16|2019-11-02 11:00:00.0000000
492369|157189|124|7|5|32.0|15.0|5|2019-11-02 11:00:00.0000000|16|2019-11-02 11:00:00.0000000
492370|157190|87|7|96|18.0|15.0|96|2019-11-02 11:00:00.0000000|16|2019-11-02 11:00:00.0000000
492371|157190|155|7|90|24.0|15.0|90|2019-11-02 11:00:00.0000000|16|2019-11-02 11:00:00.0000000
492372|157190|226|1|144|8.55|10.0|144|2019-11-02 11:00:00.0000000|16|2019-11-02 11:00:00.0000000
492373|157190|188|7|250|0.66|15.0|250|2019-11-02 11:00:00.0000000|16|2019-11-02 11:00:00.0000000
492374|157191|51|7|9|13.0|15.0|9|2019-11-02 11:00:00.0000000|16|2019-11-02 11:00:00.0000000
492375|157191|213|7|8|87.0|15.0|8|2019-11-02 11:00:00.0000000|16|2019-11-02 11:00:00.0000000
492376|157192|146|7|108|18.0|15.0|108|2019-11-02 11:00:00.0000000|16|2019-11-02 11:00:00.0000000
492377|157192|7|7|7|32.0|15.0|7|2019-11-02 11:00:00.0000000|16|2019-11-02 11:00:00.0000000
492378|157192|208|7|120|2.7|15.0|120|2019-11-02 11:00:00.0000000|16|2019-11-02 11:00:00.0000000
492379|157193|180|7|225|1.11|15.0|225|2019-11-02 11:00:00.0000000|16|2019-11-02 11:00:00.0000000
492380|157193|25|7|9|13.0|15.0|9|2019-11-02 11:00:00.0000000|16|2019-11-02 11:00:00.0000000
492381|157194|126|7|3|32.0|15.0|3|2019-11-02 11:00:00.0000000|16|2019-11-02 11:00:00.0000000
492382|157194|167|7|40|99.0|15.0|40|2019-11-02 11:00:00.0000000|16|2019-11-02 11:00:00.0000000
492383|157194|23|7|4|13.0|15.0|4|2019-11-02 11:00:00.0000000|16|2019-11-02 11:00:00.0000000
492384|157194|133|7|1|32.0|15.0|1|2019-11-02 11:00:00.0000000|16|2019-11-02 11:00:00.0000000
492385|157195|30|7|10|13.0|15.0|10|2019-11-02 11:00:00.0000000|16|2019-11-02 11:00:00.0000000
492386|157195|155|7|10|24.0|15.0|10|2019-11-02 11:00:00.0000000|16|2019-11-02 11:00:00.0000000
492387|157195|135|7|7|32.0|15.0|7|2019-11-02 11:00:00.0000000|16|2019-11-02 11:00:00.0000000
492388|157195|159|7|60|18.0|15.0|60|2019-11-02 11:00:00.0000000|16|2019-11-02 11:00:00.0000000
492389|157196|141|10|48|5.0|15.0|48|2019-11-02 11:00:00.0000000|16|2019-11-02 11:00:00.0000000
492390|157196|33|7|4|13.0|15.0|4|2019-11-02 11:00:00.0000000|16|2019-11-02 11:00:00.0000000
492391|157196|110|7|5|25.0|15.0|5|2019-11-02 11:00:00.0000000|16|2019-11-02 11:00:00.0000000
492392|157196|84|7|60|18.0|15.0|60|2019-11-02 11:00:00.0000000|16|2019-11-02 11:00:00.0000000
492393|157196|216|7|10|12.5|15.0|10|2019-11-02 11:00:00.0000000|16|2019-11-02 11:00:00.0000000
492394|157197|52|7|3|13.0|15.0|3|2019-11-02 11:00:00.0000000|16|2019-11-02 11:00:00.0000000
492395|157197|67|7|5|230.0|15.0|5|2019-11-02 11:00:00.0000000|16|2019-11-02 11:00:00.0000000
492396|157197|109|7|7|25.0|15.0|7|2019-11-02 11:00:00.0000000|16|2019-11-02 11:00:00.0000000
492397|157197|9|7|1|32.0|15.0|1|2019-11-02 11:00:00.0000000|16|2019-11-02 11:00:00.0000000
492398|157198|202|7|24|4.1|15.0|24|2019-11-02 11:00:00.0000000|16|2019-11-02 11:00:00.0000000
492399|157198|142|7|108|18.0|15.0|108|2019-11-02 11:00:00.0000000|16|2019-11-02 11:00:00.0000000
492400|157198|74|7|8|285.0|15.0|8|2019-11-02 11:00:00.0000000|16|2019-11-02 11:00:00.0000000
492401|157198|144|7|60|18.0|15.0|60|2019-11-02 11:00:00.0000000|16|2019-11-02 11:00:00.0000000
