OrderLineID|OrderID|StockItemID|PackageTypeID|Quantity|UnitPrice|TaxRate|PickedQuantity|PickingCompletedWhen|LastEditedBy|LastEditedWhen
29546|9281|99|7|120|18.0|15.0|120|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29547|9281|201|7|120|3.7|15.0|120|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29548|9282|50|7|7|13.0|15.0|7|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29549|9282|136|7|7|32.0|15.0|7|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29550|9282|105|7|2|35.0|15.0|2|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29551|9282|159|7|60|18.0|15.0|60|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29552|9283|169|7|90|45.0|15.0|90|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29553|9283|151|9|10|16.0|15.0|10|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29554|9283|30|7|3|13.0|15.0|3|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29555|9284|89|7|120|18.0|15.0|120|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29556|9284|199|7|192|3.7|15.0|192|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29557|9284|77|7|24|18.0|15.0|24|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29558|9284|25|7|10|13.0|15.0|10|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29559|9284|75|7|8|345.0|15.0|8|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29560|9754|86|7|60|18.0|15.0|60|2013-08-20 11:00:00.0000000|5|2013-08-20 11:00:00.0000000
29561|9285|15|9|5|240.0|15.0|5|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29562|9285|111|7|1|30.0|15.0|1|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29563|9371|98|7|48|18.0|15.0|48|2013-07-01 11:00:00.0000000|11|2013-07-01 11:00:00.0000000
29564|9285|142|7|96|18.0|15.0|96|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29565|9286|195|7|120|3.7|15.0|120|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29566|9286|65|7|3|30.0|15.0|3|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29567|9286|197|7|216|3.7|15.0|216|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29568|9286|185|7|125|2.04|15.0|125|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29569|9287|1|7|6|25.0|15.0|6|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29570|9287|100|7|60|18.0|15.0|60|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29571|9287|219|7|70|50.0|15.0|70|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29572|9287|57|7|7|13.0|15.0|7|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29573|9288|111|7|4|30.0|15.0|4|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29574|9288|172|7|70|48.0|15.0|70|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29575|9289|13|7|7|32.0|15.0|7|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29576|9289|107|7|5|25.0|15.0|5|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29577|9290|66|7|10|45.0|15.0|10|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29578|9290|189|7|78|2.9|15.0|78|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29579|9290|84|7|24|18.0|15.0|24|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29580|9290|50|7|2|13.0|15.0|2|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29581|9291|62|7|9|25.0|15.0|9|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29582|9291|56|7|7|13.0|15.0|7|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29583|9291|63|7|8|25.0|15.0|8|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29584|9291|108|7|6|25.0|15.0|6|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29585|9292|215|7|6|1899.0|15.0|6|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29586|9292|8|9|1|240.0|15.0|1|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29587|9292|162|7|80|22.0|15.0|80|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29588|9293|61|7|6|25.0|15.0|6|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29589|9293|99|7|12|18.0|15.0|12|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29590|9294|67|7|7|230.0|15.0|7|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29591|9294|184|7|175|3.5|15.0|175|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29592|9294|76|7|48|18.0|15.0|48|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29593|9295|207|7|12|2.7|15.0|12|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29594|9295|129|7|4|32.0|15.0|4|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29595|9295|188|7|225|0.66|15.0|225|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29596|9296|11|7|10|32.0|15.0|10|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29597|9296|59|7|7|25.0|15.0|7|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29598|9297|118|7|5|32.0|15.0|5|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29599|9297|59|7|6|25.0|15.0|6|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29600|9297|129|7|2|32.0|15.0|2|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29601|9297|172|7|30|48.0|15.0|30|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29602|9298|201|7|144|3.7|15.0|144|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29603|9298|9|7|3|32.0|15.0|3|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29604|9298|87|7|36|18.0|15.0|36|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29605|9298|148|7|96|18.0|15.0|96|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29606|9298|180|7|25|1.11|15.0|25|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29607|9299|128|7|9|32.0|15.0|9|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29608|9299|207|7|108|2.7|15.0|108|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29609|9299|23|7|4|13.0|15.0|4|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29610|9300|73|7|7|285.0|15.0|7|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29611|9300|96|7|108|18.0|15.0|108|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29612|9300|146|7|84|18.0|15.0|84|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29613|9300|19|7|8|13.0|15.0|8|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29614|9300|32|7|1|13.0|15.0|1|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29615|9301|72|7|5|230.0|15.0|5|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29616|9301|61|7|1|25.0|15.0|1|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29617|9301|63|7|5|25.0|15.0|5|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29618|9301|37|7|6|13.0|15.0|6|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29619|9301|135|7|9|32.0|15.0|9|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29620|9302|124|7|10|32.0|15.0|10|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29621|9302|133|7|5|32.0|15.0|5|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29622|9303|12|7|5|32.0|15.0|5|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29623|9372|77|7|108|18.0|15.0|0||18|2013-06-25 12:00:00.0000000
29624|9304|157|7|60|30.0|15.0|60|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29625|9304|169|7|100|45.0|15.0|100|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29626|9304|143|7|24|18.0|15.0|24|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29627|9304|67|7|1|230.0|15.0|1|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29628|9305|76|7|108|18.0|15.0|108|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29629|9305|164|7|20|112.0|15.0|20|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29630|9306|146|7|120|18.0|15.0|120|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29631|9306|210|7|45|2.4|15.0|45|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29632|9306|179|7|200|1.05|15.0|200|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29633|9306|49|7|10|13.0|15.0|10|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29634|9307|148|7|60|18.0|15.0|60|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29635|9307|15|9|1|240.0|15.0|1|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29636|9307|39|7|5|13.0|15.0|5|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29637|9307|75|7|10|345.0|15.0|10|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29638|9307|199|7|120|3.7|15.0|120|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29639|9308|173|7|80|105.0|15.0|80|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29640|9308|19|7|7|13.0|15.0|7|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29641|9308|132|7|9|32.0|15.0|9|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29642|9308|206|7|24|2.7|15.0|24|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29643|9308|210|7|20|2.4|15.0|20|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29644|9309|106|7|2|35.0|15.0|2|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29645|9309|168|7|20|29.0|15.0|20|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29646|9310|22|7|8|13.0|15.0|8|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29647|9310|104|7|2|35.0|15.0|2|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
29648|9310|133|7|3|32.0|15.0|3|2013-06-25 11:00:00.0000000|7|2013-06-25 11:00:00.0000000
