OrderLineID|OrderID|StockItemID|PackageTypeID|Quantity|UnitPrice|TaxRate|PickedQuantity|PickingCompletedWhen|LastEditedBy|LastEditedWhen
525552|167802|140|10|108|5.0|15.0|108|2020-04-15 11:00:00.0000000|15|2020-04-15 11:00:00.0000000
525553|167802|102|7|8|35.0|15.0|8|2020-04-15 11:00:00.0000000|15|2020-04-15 11:00:00.0000000
525554|167803|13|7|2|32.0|15.0|2|2020-04-15 11:00:00.0000000|15|2020-04-15 11:00:00.0000000
525555|167803|56|7|10|13.0|15.0|10|2020-04-15 11:00:00.0000000|15|2020-04-15 11:00:00.0000000
525556|167876|86|7|120|18.0|15.0|0||11|2020-04-15 12:00:00.0000000
525557|167804|14|7|10|32.0|15.0|10|2020-04-15 11:00:00.0000000|15|2020-04-15 11:00:00.0000000
525558|167805|59|7|1|25.0|15.0|1|2020-04-15 11:00:00.0000000|15|2020-04-15 11:00:00.0000000
525559|167805|105|7|1|35.0|15.0|1|2020-04-15 11:00:00.0000000|15|2020-04-15 11:00:00.0000000
525560|167806|33|7|2|13.0|15.0|2|2020-04-15 11:00:00.0000000|15|2020-04-15 11:00:00.0000000
525561|167806|62|7|2|25.0|15.0|2|2020-04-15 11:00:00.0000000|15|2020-04-15 11:00:00.0000000
525562|167806|25|7|2|13.0|15.0|2|2020-04-15 11:00:00.0000000|15|2020-04-15 11:00:00.0000000
525563|167806|227|1|48|8.55|10.0|48|2020-04-15 11:00:00.0000000|15|2020-04-15 11:00:00.0000000
525564|167807|206|7|48|2.7|15.0|48|2020-04-15 11:00:00.0000000|15|2020-04-15 11:00:00.0000000
525565|167807|135|7|3|32.0|15.0|3|2020-04-15 11:00:00.0000000|15|2020-04-15 11:00:00.0000000
525566|167807|148|7|108|18.0|15.0|108|2020-04-15 11:00:00.0000000|15|2020-04-15 11:00:00.0000000
525567|167808|200|7|72|4.1|15.0|72|2020-04-15 11:00:00.0000000|15|2020-04-15 11:00:00.0000000
525568|167808|212|7|100|4.3|15.0|100|2020-04-15 11:00:00.0000000|15|2020-04-15 11:00:00.0000000
525569|167808|224|1|192|8.55|10.0|192|2020-04-15 11:00:00.0000000|15|2020-04-15 11:00:00.0000000
525570|167809|24|7|3|13.0|15.0|3|2020-04-15 11:00:00.0000000|15|2020-04-15 11:00:00.0000000
525571|167809|65|7|8|30.0|15.0|8|2020-04-15 11:00:00.0000000|15|2020-04-15 11:00:00.0000000
525572|167809|105|7|6|35.0|15.0|6|2020-04-15 11:00:00.0000000|15|2020-04-15 11:00:00.0000000
525573|167809|100|7|108|18.0|15.0|108|2020-04-15 11:00:00.0000000|15|2020-04-15 11:00:00.0000000
525574|167810|26|7|4|13.0|15.0|4|2020-04-15 11:00:00.0000000|15|2020-04-15 11:00:00.0000000
525575|167810|175|7|4|240.0|15.0|4|2020-04-15 11:00:00.0000000|15|2020-04-15 11:00:00.0000000
525576|167811|127|7|6|32.0|15.0|6|2020-04-15 11:00:00.0000000|15|2020-04-15 11:00:00.0000000
525577|167877|78|7|120|18.0|15.0|0||11|2020-04-15 12:00:00.0000000
525578|167811|2|7|7|25.0|15.0|7|2020-04-15 11:00:00.0000000|15|2020-04-15 11:00:00.0000000
525579|167811|144|7|120|18.0|15.0|120|2020-04-15 11:00:00.0000000|15|2020-04-15 11:00:00.0000000
