OrderLineID|OrderID|StockItemID|PackageTypeID|Quantity|UnitPrice|TaxRate|PickedQuantity|PickingCompletedWhen|LastEditedBy|LastEditedWhen
489001|156104|30|7|5|13.0|15.0|5|2019-10-18 11:00:00.0000000|19|2019-10-18 11:00:00.0000000
489002|156105|54|7|5|13.0|15.0|5|2019-10-18 11:00:00.0000000|19|2019-10-18 11:00:00.0000000
489003|156105|144|7|72|18.0|15.0|72|2019-10-18 11:00:00.0000000|19|2019-10-18 11:00:00.0000000
489004|156106|215|7|9|1899.0|15.0|9|2019-10-18 11:00:00.0000000|19|2019-10-18 11:00:00.0000000
489005|156106|24|7|5|13.0|15.0|5|2019-10-18 11:00:00.0000000|19|2019-10-18 11:00:00.0000000
489006|156106|79|7|72|18.0|15.0|72|2019-10-18 11:00:00.0000000|19|2019-10-18 11:00:00.0000000
489007|156106|121|7|6|32.0|15.0|6|2019-10-18 11:00:00.0000000|19|2019-10-18 11:00:00.0000000
489008|156106|141|10|72|5.0|15.0|72|2019-10-18 11:00:00.0000000|19|2019-10-18 11:00:00.0000000
489009|156107|42|7|7|13.0|15.0|7|2019-10-18 11:00:00.0000000|19|2019-10-18 11:00:00.0000000
489010|156107|41|7|8|13.0|15.0|8|2019-10-18 11:00:00.0000000|19|2019-10-18 11:00:00.0000000
489011|156108|84|7|84|18.0|15.0|84|2019-10-18 11:00:00.0000000|19|2019-10-18 11:00:00.0000000
489012|156108|182|7|75|1.28|15.0|75|2019-10-18 11:00:00.0000000|19|2019-10-18 11:00:00.0000000
489013|156108|74|7|9|285.0|15.0|9|2019-10-18 11:00:00.0000000|19|2019-10-18 11:00:00.0000000
489014|156108|100|7|48|18.0|15.0|48|2019-10-18 11:00:00.0000000|19|2019-10-18 11:00:00.0000000
489015|156108|79|7|120|18.0|15.0|120|2019-10-18 11:00:00.0000000|19|2019-10-18 11:00:00.0000000
489016|156109|2|7|9|25.0|15.0|9|2019-10-18 11:00:00.0000000|19|2019-10-18 11:00:00.0000000
489017|156109|17|7|2|13.0|15.0|2|2019-10-18 11:00:00.0000000|19|2019-10-18 11:00:00.0000000
489018|156109|166|7|60|42.0|15.0|60|2019-10-18 11:00:00.0000000|19|2019-10-18 11:00:00.0000000
489019|156174|95|7|120|18.0|15.0|0||2|2019-10-18 12:00:00.0000000
489020|156110|14|7|4|32.0|15.0|4|2019-10-18 11:00:00.0000000|19|2019-10-18 11:00:00.0000000
489021|156110|97|7|60|18.0|15.0|60|2019-10-18 11:00:00.0000000|19|2019-10-18 11:00:00.0000000
489022|156111|44|7|1|13.0|15.0|1|2019-10-18 11:00:00.0000000|19|2019-10-18 11:00:00.0000000
489023|156111|2|7|3|25.0|15.0|3|2019-10-18 11:00:00.0000000|19|2019-10-18 11:00:00.0000000
489024|156111|169|7|100|45.0|15.0|100|2019-10-18 11:00:00.0000000|19|2019-10-18 11:00:00.0000000
489025|156175|80|7|120|18.0|15.0|0||2|2019-10-18 12:00:00.0000000
489026|156111|39|7|6|13.0|15.0|6|2019-10-18 11:00:00.0000000|19|2019-10-18 11:00:00.0000000
489027|156112|206|7|108|2.7|15.0|108|2019-10-18 11:00:00.0000000|19|2019-10-18 11:00:00.0000000
489028|156112|203|7|100|32.0|15.0|100|2019-10-18 11:00:00.0000000|19|2019-10-18 11:00:00.0000000
489029|156112|134|7|9|32.0|15.0|9|2019-10-18 11:00:00.0000000|19|2019-10-18 11:00:00.0000000
489030|156112|112|7|9|30.0|15.0|9|2019-10-18 11:00:00.0000000|19|2019-10-18 11:00:00.0000000
489031|156113|164|7|100|112.0|15.0|100|2019-10-18 11:00:00.0000000|19|2019-10-18 11:00:00.0000000
489032|156113|6|7|10|32.0|15.0|10|2019-10-18 11:00:00.0000000|19|2019-10-18 11:00:00.0000000
489033|156113|7|7|10|32.0|15.0|10|2019-10-18 11:00:00.0000000|19|2019-10-18 11:00:00.0000000
489034|156113|20|7|10|13.0|15.0|10|2019-10-18 11:00:00.0000000|19|2019-10-18 11:00:00.0000000
489035|156114|62|7|4|25.0|15.0|4|2019-10-18 11:00:00.0000000|19|2019-10-18 11:00:00.0000000
489036|156114|83|7|72|18.0|15.0|72|2019-10-18 11:00:00.0000000|19|2019-10-18 11:00:00.0000000
489037|156115|207|7|36|2.7|15.0|36|2019-10-18 11:00:00.0000000|19|2019-10-18 11:00:00.0000000
489038|156115|142|7|84|18.0|15.0|84|2019-10-18 11:00:00.0000000|19|2019-10-18 11:00:00.0000000
489039|156115|119|7|1|32.0|15.0|1|2019-10-18 11:00:00.0000000|19|2019-10-18 11:00:00.0000000
489040|156115|30|7|3|13.0|15.0|3|2019-10-18 11:00:00.0000000|19|2019-10-18 11:00:00.0000000
489041|156116|97|7|120|18.0|15.0|120|2019-10-18 11:00:00.0000000|19|2019-10-18 11:00:00.0000000
489042|156116|191|7|252|3.7|15.0|252|2019-10-18 11:00:00.0000000|19|2019-10-18 11:00:00.0000000
489043|156116|227|1|216|8.55|10.0|216|2019-10-18 11:00:00.0000000|19|2019-10-18 11:00:00.0000000
489044|156116|154|7|100|20.0|15.0|100|2019-10-18 11:00:00.0000000|19|2019-10-18 11:00:00.0000000
489045|156116|63|7|8|25.0|15.0|8|2019-10-18 11:00:00.0000000|19|2019-10-18 11:00:00.0000000
489046|156117|148|7|60|18.0|15.0|60|2019-10-18 11:00:00.0000000|19|2019-10-18 11:00:00.0000000
489047|156117|5|7|4|32.0|15.0|4|2019-10-18 11:00:00.0000000|19|2019-10-18 11:00:00.0000000
489048|156118|89|7|108|18.0|15.0|108|2019-10-18 11:00:00.0000000|19|2019-10-18 11:00:00.0000000
489049|156118|133|7|2|32.0|15.0|2|2019-10-18 11:00:00.0000000|19|2019-10-18 11:00:00.0000000
489050|156118|21|7|7|13.0|15.0|7|2019-10-18 11:00:00.0000000|19|2019-10-18 11:00:00.0000000
489051|156118|66|7|9|45.0|15.0|9|2019-10-18 11:00:00.0000000|19|2019-10-18 11:00:00.0000000
489052|156119|38|7|8|13.0|15.0|8|2019-10-18 11:00:00.0000000|19|2019-10-18 11:00:00.0000000
489053|156119|176|7|10|240.0|15.0|10|2019-10-18 11:00:00.0000000|19|2019-10-18 11:00:00.0000000
489054|156119|35|7|4|13.0|15.0|4|2019-10-18 11:00:00.0000000|19|2019-10-18 11:00:00.0000000
489055|156119|211|7|80|4.1|15.0|80|2019-10-18 11:00:00.0000000|19|2019-10-18 11:00:00.0000000
489056|156120|133|7|3|32.0|15.0|3|2019-10-18 11:00:00.0000000|19|2019-10-18 11:00:00.0000000
