OrderLineID|OrderID|StockItemID|PackageTypeID|Quantity|UnitPrice|TaxRate|PickedQuantity|PickingCompletedWhen|LastEditedBy|LastEditedWhen
52314|16511|153|7|10|4.5|15.0|10|2013-11-06 11:00:00.0000000|5|2013-11-06 11:00:00.0000000
52315|16511|107|7|3|25.0|15.0|3|2013-11-06 11:00:00.0000000|5|2013-11-06 11:00:00.0000000
52316|16511|88|7|96|18.0|15.0|96|2013-11-06 11:00:00.0000000|5|2013-11-06 11:00:00.0000000
52317|16511|24|7|4|13.0|15.0|4|2013-11-06 11:00:00.0000000|5|2013-11-06 11:00:00.0000000
52318|16511|126|7|5|32.0|15.0|5|2013-11-06 11:00:00.0000000|5|2013-11-06 11:00:00.0000000
52319|16512|31|7|4|13.0|15.0|4|2013-11-06 11:00:00.0000000|5|2013-11-06 11:00:00.0000000
52320|16512|145|7|120|18.0|15.0|120|2013-11-06 11:00:00.0000000|5|2013-11-06 11:00:00.0000000
52321|16512|208|7|60|2.7|15.0|60|2013-11-06 11:00:00.0000000|5|2013-11-06 11:00:00.0000000
52322|16512|45|7|8|13.0|15.0|8|2013-11-06 11:00:00.0000000|5|2013-11-06 11:00:00.0000000
52323|16513|172|7|40|48.0|15.0|40|2013-11-06 11:00:00.0000000|5|2013-11-06 11:00:00.0000000
52324|16513|107|7|3|25.0|15.0|3|2013-11-06 11:00:00.0000000|5|2013-11-06 11:00:00.0000000
52325|16513|192|7|216|4.1|15.0|216|2013-11-06 11:00:00.0000000|5|2013-11-06 11:00:00.0000000
52326|16513|180|7|150|1.11|15.0|150|2013-11-06 11:00:00.0000000|5|2013-11-06 11:00:00.0000000
52327|16514|44|7|7|13.0|15.0|7|2013-11-06 11:00:00.0000000|5|2013-11-06 11:00:00.0000000
52328|16514|43|7|6|13.0|15.0|6|2013-11-06 11:00:00.0000000|5|2013-11-06 11:00:00.0000000
52329|16514|131|7|7|32.0|15.0|7|2013-11-06 11:00:00.0000000|5|2013-11-06 11:00:00.0000000
52330|16514|87|7|24|18.0|15.0|24|2013-11-06 11:00:00.0000000|5|2013-11-06 11:00:00.0000000
52331|16515|107|7|1|25.0|15.0|1|2013-11-06 11:00:00.0000000|5|2013-11-06 11:00:00.0000000
52332|16515|160|7|50|33.0|15.0|50|2013-11-06 11:00:00.0000000|5|2013-11-06 11:00:00.0000000
52333|16515|101|7|36|18.0|15.0|36|2013-11-06 11:00:00.0000000|5|2013-11-06 11:00:00.0000000
52334|16515|28|7|8|13.0|15.0|8|2013-11-06 11:00:00.0000000|5|2013-11-06 11:00:00.0000000
52335|16515|70|7|10|230.0|15.0|10|2013-11-06 11:00:00.0000000|5|2013-11-06 11:00:00.0000000
52336|16516|44|7|2|13.0|15.0|2|2013-11-06 11:00:00.0000000|5|2013-11-06 11:00:00.0000000
52337|16516|57|7|9|13.0|15.0|9|2013-11-06 11:00:00.0000000|5|2013-11-06 11:00:00.0000000
52338|16516|132|7|9|32.0|15.0|9|2013-11-06 11:00:00.0000000|5|2013-11-06 11:00:00.0000000
52339|16517|111|7|3|30.0|15.0|3|2013-11-06 11:00:00.0000000|5|2013-11-06 11:00:00.0000000
52340|16517|206|7|12|2.7|15.0|12|2013-11-06 11:00:00.0000000|5|2013-11-06 11:00:00.0000000
52341|16517|18|7|10|13.0|15.0|10|2013-11-06 11:00:00.0000000|5|2013-11-06 11:00:00.0000000
52342|16517|41|7|9|13.0|15.0|9|2013-11-06 11:00:00.0000000|5|2013-11-06 11:00:00.0000000
52343|16518|83|7|24|18.0|15.0|24|2013-11-06 11:00:00.0000000|5|2013-11-06 11:00:00.0000000
52344|16518|105|7|4|35.0|15.0|4|2013-11-06 11:00:00.0000000|5|2013-11-06 11:00:00.0000000
