OrderLineID|OrderID|StockItemID|PackageTypeID|Quantity|UnitPrice|TaxRate|PickedQuantity|PickingCompletedWhen|LastEditedBy|LastEditedWhen
458783|146359|90|7|60|18.0|15.0|60|2019-06-04 11:00:00.0000000|6|2019-06-04 11:00:00.0000000
458784|146359|219|7|70|50.0|15.0|70|2019-06-04 11:00:00.0000000|6|2019-06-04 11:00:00.0000000
458785|146359|164|7|90|112.0|15.0|90|2019-06-04 11:00:00.0000000|6|2019-06-04 11:00:00.0000000
458786|146359|57|7|5|13.0|15.0|5|2019-06-04 11:00:00.0000000|6|2019-06-04 11:00:00.0000000
458787|146360|106|7|1|35.0|15.0|1|2019-06-04 11:00:00.0000000|6|2019-06-04 11:00:00.0000000
458788|146360|142|7|12|18.0|15.0|12|2019-06-04 11:00:00.0000000|6|2019-06-04 11:00:00.0000000
458789|146360|156|7|40|15.0|15.0|40|2019-06-04 11:00:00.0000000|6|2019-06-04 11:00:00.0000000
458790|146361|185|7|125|2.04|15.0|125|2019-06-04 11:00:00.0000000|6|2019-06-04 11:00:00.0000000
458791|146361|65|7|9|30.0|15.0|9|2019-06-04 11:00:00.0000000|6|2019-06-04 11:00:00.0000000
458792|146361|211|7|70|4.1|15.0|70|2019-06-04 11:00:00.0000000|6|2019-06-04 11:00:00.0000000
458793|146361|190|7|60|3.5|15.0|60|2019-06-04 11:00:00.0000000|6|2019-06-04 11:00:00.0000000
458794|146362|94|7|24|18.0|15.0|24|2019-06-04 11:00:00.0000000|6|2019-06-04 11:00:00.0000000
458795|146362|83|7|72|18.0|15.0|72|2019-06-04 11:00:00.0000000|6|2019-06-04 11:00:00.0000000
458796|146362|67|7|2|230.0|15.0|2|2019-06-04 11:00:00.0000000|6|2019-06-04 11:00:00.0000000
458797|146363|176|7|9|240.0|15.0|9|2019-06-04 11:00:00.0000000|6|2019-06-04 11:00:00.0000000
458798|146363|13|7|6|32.0|15.0|6|2019-06-04 11:00:00.0000000|6|2019-06-04 11:00:00.0000000
458799|146363|32|7|5|13.0|15.0|5|2019-06-04 11:00:00.0000000|6|2019-06-04 11:00:00.0000000
458800|146400|77|7|60|18.0|15.0|60|2020-10-26 11:00:00.0000000|20|2020-10-26 11:00:00.0000000
458801|146363|102|7|5|35.0|15.0|5|2019-06-04 11:00:00.0000000|6|2019-06-04 11:00:00.0000000
458802|146401|184|7|150|3.5|15.0|150|2019-12-05 11:00:00.0000000|7|2019-12-05 11:00:00.0000000
458803|146364|55|7|1|13.0|15.0|1|2019-06-04 11:00:00.0000000|6|2019-06-04 11:00:00.0000000
458804|146364|118|7|5|32.0|15.0|5|2019-06-04 11:00:00.0000000|6|2019-06-04 11:00:00.0000000
458805|146365|225|1|144|8.55|10.0|144|2019-06-04 11:00:00.0000000|6|2019-06-04 11:00:00.0000000
458806|146365|35|7|8|13.0|15.0|8|2019-06-04 11:00:00.0000000|6|2019-06-04 11:00:00.0000000
458807|146402|95|7|120|18.0|15.0|0||9|2019-06-04 12:00:00.0000000
458808|146365|89|7|96|18.0|15.0|96|2019-06-04 11:00:00.0000000|6|2019-06-04 11:00:00.0000000
458809|146366|61|7|10|25.0|15.0|10|2019-06-04 11:00:00.0000000|6|2019-06-04 11:00:00.0000000
458810|146366|6|7|5|32.0|15.0|5|2019-06-04 11:00:00.0000000|6|2019-06-04 11:00:00.0000000
458811|146366|130|7|6|32.0|15.0|6|2019-06-04 11:00:00.0000000|6|2019-06-04 11:00:00.0000000
458812|146366|132|7|5|32.0|15.0|5|2019-06-04 11:00:00.0000000|6|2019-06-04 11:00:00.0000000
458813|146403|77|7|96|18.0|15.0|0||9|2019-06-04 12:00:00.0000000
458814|146367|2|7|6|25.0|15.0|6|2019-06-04 11:00:00.0000000|6|2019-06-04 11:00:00.0000000
458815|146367|96|7|60|18.0|15.0|60|2019-06-04 11:00:00.0000000|6|2019-06-04 11:00:00.0000000
458816|146367|130|7|3|32.0|15.0|3|2019-06-04 11:00:00.0000000|6|2019-06-04 11:00:00.0000000
458817|146367|157|7|30|30.0|15.0|30|2019-06-04 11:00:00.0000000|6|2019-06-04 11:00:00.0000000
458818|146368|5|7|6|32.0|15.0|6|2019-06-04 11:00:00.0000000|6|2019-06-04 11:00:00.0000000
458819|146368|100|7|48|18.0|15.0|48|2019-06-04 11:00:00.0000000|6|2019-06-04 11:00:00.0000000
458820|146368|32|7|6|13.0|15.0|6|2019-06-04 11:00:00.0000000|6|2019-06-04 11:00:00.0000000
458821|146368|192|7|144|4.1|15.0|144|2019-06-04 11:00:00.0000000|6|2019-06-04 11:00:00.0000000
458822|146369|99|7|108|18.0|15.0|108|2019-06-04 11:00:00.0000000|6|2019-06-04 11:00:00.0000000
458823|146369|191|7|180|3.7|15.0|180|2019-06-04 11:00:00.0000000|6|2019-06-04 11:00:00.0000000
458824|146369|82|7|60|18.0|15.0|60|2019-06-04 11:00:00.0000000|6|2019-06-04 11:00:00.0000000
458825|146370|55|7|3|13.0|15.0|3|2019-06-04 11:00:00.0000000|6|2019-06-04 11:00:00.0000000
458826|146370|45|7|2|13.0|15.0|2|2019-06-04 11:00:00.0000000|6|2019-06-04 11:00:00.0000000
458827|146370|97|7|60|18.0|15.0|60|2019-06-04 11:00:00.0000000|6|2019-06-04 11:00:00.0000000
458828|146370|34|7|6|13.0|15.0|6|2019-06-04 11:00:00.0000000|6|2019-06-04 11:00:00.0000000
458829|146370|114|7|7|30.0|15.0|7|2019-06-04 11:00:00.0000000|6|2019-06-04 11:00:00.0000000
458830|146371|51|7|2|13.0|15.0|2|2019-06-04 11:00:00.0000000|6|2019-06-04 11:00:00.0000000
458831|146371|197|7|72|3.7|15.0|72|2019-06-04 11:00:00.0000000|6|2019-06-04 11:00:00.0000000
458832|146371|201|7|192|3.7|15.0|192|2019-06-04 11:00:00.0000000|6|2019-06-04 11:00:00.0000000
458833|146372|222|1|24|8.55|10.0|24|2019-06-04 11:00:00.0000000|6|2019-06-04 11:00:00.0000000
458834|146372|178|7|75|2.55|15.0|75|2019-06-04 11:00:00.0000000|6|2019-06-04 11:00:00.0000000
458835|146373|176|7|7|240.0|15.0|7|2019-06-04 11:00:00.0000000|6|2019-06-04 11:00:00.0000000
458836|146373|201|7|168|3.7|15.0|168|2019-06-04 11:00:00.0000000|6|2019-06-04 11:00:00.0000000
458837|146373|84|7|12|18.0|15.0|12|2019-06-04 11:00:00.0000000|6|2019-06-04 11:00:00.0000000
458838|146373|216|7|90|12.5|15.0|90|2019-06-04 11:00:00.0000000|6|2019-06-04 11:00:00.0000000
