OrderLineID|OrderID|StockItemID|PackageTypeID|Quantity|UnitPrice|TaxRate|PickedQuantity|PickingCompletedWhen|LastEditedBy|LastEditedWhen
382562|121930|155|7|100|24.0|15.0|100|2018-05-28 11:00:00.0000000|4|2018-05-28 11:00:00.0000000
382563|121930|46|7|2|13.0|15.0|2|2018-05-28 11:00:00.0000000|4|2018-05-28 11:00:00.0000000
382564|121931|28|7|6|13.0|15.0|6|2018-05-28 11:00:00.0000000|4|2018-05-28 11:00:00.0000000
382565|121931|163|7|20|37.0|15.0|20|2018-05-28 11:00:00.0000000|4|2018-05-28 11:00:00.0000000
382566|121932|220|1|72|8.55|10.0|72|2018-05-28 11:00:00.0000000|4|2018-05-28 11:00:00.0000000
382567|121932|146|7|120|18.0|15.0|120|2018-05-28 11:00:00.0000000|4|2018-05-28 11:00:00.0000000
382568|121987|80|7|48|18.0|15.0|48|2018-05-30 11:00:00.0000000|7|2018-05-30 11:00:00.0000000
382569|121932|194|7|192|4.1|15.0|192|2018-05-28 11:00:00.0000000|4|2018-05-28 11:00:00.0000000
382570|121933|129|7|6|32.0|15.0|6|2018-05-28 11:00:00.0000000|4|2018-05-28 11:00:00.0000000
382571|121933|196|7|192|4.1|15.0|192|2018-05-28 11:00:00.0000000|4|2018-05-28 11:00:00.0000000
382572|121933|12|7|9|32.0|15.0|9|2018-05-28 11:00:00.0000000|4|2018-05-28 11:00:00.0000000
382573|121933|58|7|7|25.0|15.0|7|2018-05-28 11:00:00.0000000|4|2018-05-28 11:00:00.0000000
382574|121934|93|7|24|18.0|15.0|24|2018-05-28 11:00:00.0000000|4|2018-05-28 11:00:00.0000000
382575|121934|9|7|2|32.0|15.0|2|2018-05-28 11:00:00.0000000|4|2018-05-28 11:00:00.0000000
382576|121934|15|9|5|240.0|15.0|5|2018-05-28 11:00:00.0000000|4|2018-05-28 11:00:00.0000000
382577|121935|69|7|7|230.0|15.0|7|2018-05-28 11:00:00.0000000|4|2018-05-28 11:00:00.0000000
382578|121935|123|7|10|32.0|15.0|10|2018-05-28 11:00:00.0000000|4|2018-05-28 11:00:00.0000000
382579|121936|31|7|1|13.0|15.0|1|2018-05-28 11:00:00.0000000|4|2018-05-28 11:00:00.0000000
382580|121936|18|7|3|13.0|15.0|3|2018-05-28 11:00:00.0000000|4|2018-05-28 11:00:00.0000000
382581|121936|152|9|10|16.0|15.0|10|2018-05-28 11:00:00.0000000|4|2018-05-28 11:00:00.0000000
382582|121936|177|7|25|1.05|15.0|25|2018-05-28 11:00:00.0000000|4|2018-05-28 11:00:00.0000000
382583|121936|213|7|8|87.0|15.0|8|2018-05-28 11:00:00.0000000|4|2018-05-28 11:00:00.0000000
382584|121937|53|7|9|13.0|15.0|9|2018-05-28 11:00:00.0000000|4|2018-05-28 11:00:00.0000000
382585|121937|186|7|125|2.1|15.0|125|2018-05-28 11:00:00.0000000|4|2018-05-28 11:00:00.0000000
382586|121937|172|7|60|48.0|15.0|60|2018-05-28 11:00:00.0000000|4|2018-05-28 11:00:00.0000000
382587|121938|139|10|120|5.0|15.0|120|2018-05-28 11:00:00.0000000|4|2018-05-28 11:00:00.0000000
382588|121938|114|7|7|30.0|15.0|7|2018-05-28 11:00:00.0000000|4|2018-05-28 11:00:00.0000000
