OrderID|CustomerID|SalespersonPersonID|PickedByPersonID|ContactPersonID|BackorderOrderID|OrderDate|ExpectedDeliveryDate|CustomerPurchaseOrderNumber|IsUndersupplyBackordered|Comments|DeliveryInstructions|InternalComments|PickingCompletedWhen|LastEditedBy|LastEditedWhen
104243|474|15|7|2147||2017-09-09|2017-09-11 00:00:00.0000000|10402|True||||2017-09-09 11:00:00.0000000|7|2017-09-09 11:00:00.0000000
104244|1068|7|7|3268||2017-09-09|2017-09-11 00:00:00.0000000|17891|True||||2017-09-09 11:00:00.0000000|7|2017-09-09 11:00:00.0000000
104245|143|14|7|1285||2017-09-09|2017-09-11 00:00:00.0000000|13061|True||||2017-09-09 11:00:00.0000000|7|2017-09-09 11:00:00.0000000
104246|958|6|7|3158||2017-09-09|2017-09-11 00:00:00.0000000|16956|True||||2017-09-09 11:00:00.0000000|7|2017-09-09 11:00:00.0000000
104247|132|14|7|1263||2017-09-09|2017-09-11 00:00:00.0000000|19671|True||||2017-09-09 11:00:00.0000000|7|2017-09-09 11:00:00.0000000
104248|825|8|7|3025||2017-09-09|2017-09-11 00:00:00.0000000|10359|True||||2017-09-09 11:00:00.0000000|7|2017-09-09 11:00:00.0000000
104249|579|20|7|2357||2017-09-09|2017-09-11 00:00:00.0000000|18862|True||||2017-09-09 11:00:00.0000000|7|2017-09-09 11:00:00.0000000
104250|974|2|7|3174||2017-09-09|2017-09-11 00:00:00.0000000|12110|True||||2017-09-09 11:00:00.0000000|7|2017-09-09 11:00:00.0000000
104251|520|6|7|2239||2017-09-09|2017-09-11 00:00:00.0000000|15603|True||||2017-09-09 11:00:00.0000000|7|2017-09-09 11:00:00.0000000
104252|96|20||1191|104265|2017-09-09|2017-09-11 00:00:00.0000000|13439|True||||2017-09-09 12:00:00.0000000|14|2017-09-09 12:00:00.0000000
104253|1006|15||3206|104266|2017-09-09|2017-09-11 00:00:00.0000000|17722|True||||2017-09-09 12:00:00.0000000|14|2017-09-09 12:00:00.0000000
104254|182|14|7|1363||2017-09-09|2017-09-11 00:00:00.0000000|13890|True||||2017-09-09 11:00:00.0000000|7|2017-09-09 11:00:00.0000000
104255|808|15|7|3008||2017-09-09|2017-09-11 00:00:00.0000000|18535|True||||2017-09-09 11:00:00.0000000|7|2017-09-09 11:00:00.0000000
104256|124|2|7|1247||2017-09-09|2017-09-11 00:00:00.0000000|17028|True||||2017-09-09 11:00:00.0000000|7|2017-09-09 11:00:00.0000000
104257|984|7|7|3184||2017-09-09|2017-09-11 00:00:00.0000000|13836|True||||2017-09-09 11:00:00.0000000|7|2017-09-09 11:00:00.0000000
104258|43|14|7|1085||2017-09-09|2017-09-11 00:00:00.0000000|11861|True||||2017-09-09 11:00:00.0000000|7|2017-09-09 11:00:00.0000000
104259|431|2|7|2061||2017-09-09|2017-09-11 00:00:00.0000000|17966|True||||2017-09-09 11:00:00.0000000|7|2017-09-09 11:00:00.0000000
104260|100|8|7|1199||2017-09-09|2017-09-11 00:00:00.0000000|17205|True||||2017-09-09 11:00:00.0000000|7|2017-09-09 11:00:00.0000000
104261|558|16|7|2315||2017-09-09|2017-09-11 00:00:00.0000000|17099|True||||2017-09-09 11:00:00.0000000|7|2017-09-09 11:00:00.0000000
104262|75|6|7|1149||2017-09-09|2017-09-11 00:00:00.0000000|17965|True||||2017-09-09 11:00:00.0000000|7|2017-09-09 11:00:00.0000000
104263|102|20||1203|104267|2017-09-09|2017-09-11 00:00:00.0000000|13824|True||||2017-09-09 12:00:00.0000000|14|2017-09-09 12:00:00.0000000
104264|910|13|7|3110||2017-09-09|2017-09-11 00:00:00.0000000|13650|True||||2017-09-09 11:00:00.0000000|7|2017-09-09 11:00:00.0000000
104265|96|20|17|1191||2017-09-09|2017-09-11 00:00:00.0000000|13439|True||||2017-09-13 11:00:00.0000000|17|2017-09-13 11:00:00.0000000
104266|1006|15||3206||2017-09-09|2017-09-11 00:00:00.0000000|17722|True|||||14|2017-09-09 12:00:00.0000000
104267|102|20||1203||2017-09-09|2017-09-11 00:00:00.0000000|13824|True|||||14|2017-09-09 12:00:00.0000000
