OrderLineID|OrderID|StockItemID|PackageTypeID|Quantity|UnitPrice|TaxRate|PickedQuantity|PickingCompletedWhen|LastEditedBy|LastEditedWhen
131262|41532|34|7|9|13.0|15.0|9|2015-01-17 11:00:00.0000000|2|2015-01-17 11:00:00.0000000
131263|41532|137|7|7|32.0|15.0|7|2015-01-17 11:00:00.0000000|2|2015-01-17 11:00:00.0000000
131264|41533|51|7|4|13.0|15.0|4|2015-01-17 11:00:00.0000000|2|2015-01-17 11:00:00.0000000
131265|41533|209|7|20|1.89|15.0|20|2015-01-17 11:00:00.0000000|2|2015-01-17 11:00:00.0000000
131266|41534|56|7|7|13.0|15.0|7|2015-01-17 11:00:00.0000000|2|2015-01-17 11:00:00.0000000
131267|41534|119|7|4|32.0|15.0|4|2015-01-17 11:00:00.0000000|2|2015-01-17 11:00:00.0000000
131268|41551|78|7|108|18.0|15.0|0||10|2015-01-17 12:00:00.0000000
131269|41535|64|7|5|30.0|15.0|5|2015-01-17 11:00:00.0000000|2|2015-01-17 11:00:00.0000000
131270|41535|149|7|84|18.0|15.0|84|2015-01-17 11:00:00.0000000|2|2015-01-17 11:00:00.0000000
131271|41535|142|7|120|18.0|15.0|120|2015-01-17 11:00:00.0000000|2|2015-01-17 11:00:00.0000000
131272|41536|40|7|6|13.0|15.0|6|2015-01-17 11:00:00.0000000|2|2015-01-17 11:00:00.0000000
131273|41536|30|7|3|13.0|15.0|3|2015-01-17 11:00:00.0000000|2|2015-01-17 11:00:00.0000000
131274|41536|195|7|168|3.7|15.0|168|2015-01-17 11:00:00.0000000|2|2015-01-17 11:00:00.0000000
131275|41537|150|9|10|16.0|15.0|10|2015-01-17 11:00:00.0000000|2|2015-01-17 11:00:00.0000000
131276|41537|113|7|5|30.0|15.0|5|2015-01-17 11:00:00.0000000|2|2015-01-17 11:00:00.0000000
131277|41537|55|7|7|13.0|15.0|7|2015-01-17 11:00:00.0000000|2|2015-01-17 11:00:00.0000000
131278|41538|167|7|30|99.0|15.0|30|2015-01-17 11:00:00.0000000|2|2015-01-17 11:00:00.0000000
131279|41538|132|7|1|32.0|15.0|1|2015-01-17 11:00:00.0000000|2|2015-01-17 11:00:00.0000000
131280|41539|11|7|1|32.0|15.0|1|2015-01-17 11:00:00.0000000|2|2015-01-17 11:00:00.0000000
131281|41539|99|7|108|18.0|15.0|108|2015-01-17 11:00:00.0000000|2|2015-01-17 11:00:00.0000000
131282|41539|196|7|24|4.1|15.0|24|2015-01-17 11:00:00.0000000|2|2015-01-17 11:00:00.0000000
131283|41539|22|7|8|13.0|15.0|8|2015-01-17 11:00:00.0000000|2|2015-01-17 11:00:00.0000000
131284|41539|34|7|5|13.0|15.0|5|2015-01-17 11:00:00.0000000|2|2015-01-17 11:00:00.0000000
131285|41540|176|7|4|240.0|15.0|4|2015-01-17 11:00:00.0000000|2|2015-01-17 11:00:00.0000000
131286|41540|219|7|40|50.0|15.0|40|2015-01-17 11:00:00.0000000|2|2015-01-17 11:00:00.0000000
131287|41541|176|7|2|240.0|15.0|2|2015-01-17 11:00:00.0000000|2|2015-01-17 11:00:00.0000000
131288|41552|78|7|60|18.0|15.0|60|2015-01-29 11:00:00.0000000|8|2015-01-29 11:00:00.0000000
131289|41541|70|7|1|230.0|15.0|1|2015-01-17 11:00:00.0000000|2|2015-01-17 11:00:00.0000000
131290|41541|84|7|48|18.0|15.0|48|2015-01-17 11:00:00.0000000|2|2015-01-17 11:00:00.0000000
131291|41542|173|7|10|105.0|15.0|10|2015-01-17 11:00:00.0000000|2|2015-01-17 11:00:00.0000000
131292|41542|12|7|5|32.0|15.0|5|2015-01-17 11:00:00.0000000|2|2015-01-17 11:00:00.0000000
131293|41542|114|7|6|30.0|15.0|6|2015-01-17 11:00:00.0000000|2|2015-01-17 11:00:00.0000000
131294|41542|163|7|90|37.0|15.0|90|2015-01-17 11:00:00.0000000|2|2015-01-17 11:00:00.0000000
131295|41553|78|7|36|18.0|15.0|36|2015-01-20 11:00:00.0000000|12|2015-01-20 11:00:00.0000000
131296|41543|133|7|2|32.0|15.0|2|2015-01-17 11:00:00.0000000|2|2015-01-17 11:00:00.0000000
131297|41543|156|7|20|15.0|15.0|20|2015-01-17 11:00:00.0000000|2|2015-01-17 11:00:00.0000000
131298|41543|11|7|9|32.0|15.0|9|2015-01-17 11:00:00.0000000|2|2015-01-17 11:00:00.0000000
131299|41543|165|7|20|26.0|15.0|20|2015-01-17 11:00:00.0000000|2|2015-01-17 11:00:00.0000000
131300|41544|120|7|6|32.0|15.0|6|2015-01-17 11:00:00.0000000|2|2015-01-17 11:00:00.0000000
131301|41544|105|7|7|35.0|15.0|7|2015-01-17 11:00:00.0000000|2|2015-01-17 11:00:00.0000000
131302|41544|44|7|1|13.0|15.0|1|2015-01-17 11:00:00.0000000|2|2015-01-17 11:00:00.0000000
131303|41545|34|7|5|13.0|15.0|5|2015-01-17 11:00:00.0000000|2|2015-01-17 11:00:00.0000000
