OrderLineID|OrderID|StockItemID|PackageTypeID|Quantity|UnitPrice|TaxRate|PickedQuantity|PickingCompletedWhen|LastEditedBy|LastEditedWhen
1956|670|138|10|48|5.0|15.0|48|2013-01-12 11:00:00.0000000|11|2013-01-12 11:00:00.0000000
1957|670|215|7|8|1899.0|15.0|8|2013-01-12 11:00:00.0000000|11|2013-01-12 11:00:00.0000000
1958|671|185|7|50|2.04|15.0|50|2013-01-12 11:00:00.0000000|11|2013-01-12 11:00:00.0000000
1959|671|76|7|84|18.0|15.0|84|2013-01-12 11:00:00.0000000|11|2013-01-12 11:00:00.0000000
1960|671|71|7|3|230.0|15.0|3|2013-01-12 11:00:00.0000000|11|2013-01-12 11:00:00.0000000
1961|672|48|7|6|13.0|15.0|6|2013-01-12 11:00:00.0000000|11|2013-01-12 11:00:00.0000000
1962|696|204|7|60|32.0|15.0|60|2013-01-14 11:00:00.0000000|6|2013-01-14 11:00:00.0000000
1963|672|209|7|15|1.89|15.0|15|2013-01-12 11:00:00.0000000|11|2013-01-12 11:00:00.0000000
1964|672|61|7|7|25.0|15.0|7|2013-01-12 11:00:00.0000000|11|2013-01-12 11:00:00.0000000
1965|673|3|7|100|18.5|15.0|100|2013-01-12 11:00:00.0000000|11|2013-01-12 11:00:00.0000000
1966|673|147|7|60|18.0|15.0|60|2013-01-12 11:00:00.0000000|11|2013-01-12 11:00:00.0000000
1967|673|178|7|150|2.55|15.0|150|2013-01-12 11:00:00.0000000|11|2013-01-12 11:00:00.0000000
1968|673|16|7|10|13.0|15.0|10|2013-01-12 11:00:00.0000000|11|2013-01-12 11:00:00.0000000
1969|673|86|7|12|18.0|15.0|12|2013-01-12 11:00:00.0000000|11|2013-01-12 11:00:00.0000000
1970|674|141|10|72|5.0|15.0|72|2013-01-12 11:00:00.0000000|11|2013-01-12 11:00:00.0000000
1971|674|137|7|4|32.0|15.0|4|2013-01-12 11:00:00.0000000|11|2013-01-12 11:00:00.0000000
1972|674|104|7|10|35.0|15.0|10|2013-01-12 11:00:00.0000000|11|2013-01-12 11:00:00.0000000
1973|674|129|7|10|32.0|15.0|10|2013-01-12 11:00:00.0000000|11|2013-01-12 11:00:00.0000000
1974|674|74|7|8|285.0|15.0|8|2013-01-12 11:00:00.0000000|11|2013-01-12 11:00:00.0000000
1975|675|168|7|70|29.0|15.0|70|2013-01-12 11:00:00.0000000|11|2013-01-12 11:00:00.0000000
1976|675|201|7|72|3.7|15.0|72|2013-01-12 11:00:00.0000000|11|2013-01-12 11:00:00.0000000
1977|675|74|7|5|285.0|15.0|5|2013-01-12 11:00:00.0000000|11|2013-01-12 11:00:00.0000000
1978|675|43|7|9|13.0|15.0|9|2013-01-12 11:00:00.0000000|11|2013-01-12 11:00:00.0000000
1979|675|89|7|72|18.0|15.0|72|2013-01-12 11:00:00.0000000|11|2013-01-12 11:00:00.0000000
1980|676|130|7|1|32.0|15.0|1|2013-01-12 11:00:00.0000000|11|2013-01-12 11:00:00.0000000
1981|676|2|7|4|25.0|15.0|4|2013-01-12 11:00:00.0000000|11|2013-01-12 11:00:00.0000000
1982|676|54|7|3|13.0|15.0|3|2013-01-12 11:00:00.0000000|11|2013-01-12 11:00:00.0000000
