OrderID|CustomerID|SalespersonPersonID|PickedByPersonID|ContactPersonID|BackorderOrderID|OrderDate|ExpectedDeliveryDate|CustomerPurchaseOrderNumber|IsUndersupplyBackordered|Comments|DeliveryInstructions|InternalComments|PickingCompletedWhen|LastEditedBy|LastEditedWhen
120344|107|6|3|1213||2018-05-04|2018-05-07 00:00:00.0000000|11654|True||||2018-05-04 11:00:00.0000000|3|2018-05-04 11:00:00.0000000
120345|943|3|3|3143||2018-05-04|2018-05-07 00:00:00.0000000|13620|True||||2018-05-04 11:00:00.0000000|3|2018-05-04 11:00:00.0000000
120346|11|6|3|1021||2018-05-04|2018-05-07 00:00:00.0000000|19368|True||||2018-05-04 11:00:00.0000000|3|2018-05-04 11:00:00.0000000
120347|846|3|3|3046||2018-05-04|2018-05-07 00:00:00.0000000|13340|True||||2018-05-04 11:00:00.0000000|3|2018-05-04 11:00:00.0000000
120348|948|8|3|3148||2018-05-04|2018-05-07 00:00:00.0000000|13697|True||||2018-05-04 11:00:00.0000000|3|2018-05-04 11:00:00.0000000
120349|908|6|3|3108||2018-05-04|2018-05-07 00:00:00.0000000|14791|True||||2018-05-04 11:00:00.0000000|3|2018-05-04 11:00:00.0000000
120350|168|6|3|1335||2018-05-04|2018-05-07 00:00:00.0000000|10811|True||||2018-05-04 11:00:00.0000000|3|2018-05-04 11:00:00.0000000
120351|39|2||1077|120442|2018-05-04|2018-05-07 00:00:00.0000000|14632|True||||2018-05-04 12:00:00.0000000|14|2018-05-04 12:00:00.0000000
120352|525|2|3|2249||2018-05-04|2018-05-07 00:00:00.0000000|15425|True||||2018-05-04 11:00:00.0000000|3|2018-05-04 11:00:00.0000000
120353|94|20|3|1187||2018-05-04|2018-05-07 00:00:00.0000000|19192|True||||2018-05-04 11:00:00.0000000|3|2018-05-04 11:00:00.0000000
120354|1051|6|3|3251||2018-05-04|2018-05-07 00:00:00.0000000|16758|True||||2018-05-04 11:00:00.0000000|3|2018-05-04 11:00:00.0000000
120355|846|16|3|3046||2018-05-04|2018-05-07 00:00:00.0000000|10844|True||||2018-05-04 11:00:00.0000000|3|2018-05-04 11:00:00.0000000
120356|150|6|3|1299||2018-05-04|2018-05-07 00:00:00.0000000|18400|True||||2018-05-04 11:00:00.0000000|3|2018-05-04 11:00:00.0000000
120357|828|8|3|3028||2018-05-04|2018-05-07 00:00:00.0000000|15925|True||||2018-05-04 11:00:00.0000000|3|2018-05-04 11:00:00.0000000
120358|157|3|3|1313||2018-05-04|2018-05-07 00:00:00.0000000|14842|True||||2018-05-04 11:00:00.0000000|3|2018-05-04 11:00:00.0000000
120359|836|7|3|3036||2018-05-04|2018-05-07 00:00:00.0000000|13645|True||||2018-05-04 11:00:00.0000000|3|2018-05-04 11:00:00.0000000
120360|828|2|3|3028||2018-05-04|2018-05-07 00:00:00.0000000|14718|True||||2018-05-04 11:00:00.0000000|3|2018-05-04 11:00:00.0000000
120361|1057|3||3257|120443|2018-05-04|2018-05-07 00:00:00.0000000|11102|True||||2018-05-04 12:00:00.0000000|14|2018-05-04 12:00:00.0000000
