OrderID|CustomerID|SalespersonPersonID|PickedByPersonID|ContactPersonID|BackorderOrderID|OrderDate|ExpectedDeliveryDate|CustomerPurchaseOrderNumber|IsUndersupplyBackordered|Comments|DeliveryInstructions|InternalComments|PickingCompletedWhen|LastEditedBy|LastEditedWhen
101179|988|16|16|3188||2017-07-25|2017-07-26 00:00:00.0000000|10463|True||||2017-07-25 11:00:00.0000000|16|2017-07-25 11:00:00.0000000
101180|535|6|16|2269||2017-07-25|2017-07-26 00:00:00.0000000|13274|True||||2017-07-25 11:00:00.0000000|16|2017-07-25 11:00:00.0000000
101181|106|7||1211|101233|2017-07-25|2017-07-26 00:00:00.0000000|12649|True||||2017-07-25 12:00:00.0000000|5|2017-07-25 12:00:00.0000000
101182|551|8|16|2301||2017-07-25|2017-07-26 00:00:00.0000000|11966|True||||2017-07-25 11:00:00.0000000|16|2017-07-25 11:00:00.0000000
101183|867|20|16|3067||2017-07-25|2017-07-26 00:00:00.0000000|13626|True||||2017-07-25 11:00:00.0000000|16|2017-07-25 11:00:00.0000000
101184|520|8|16|2239||2017-07-25|2017-07-26 00:00:00.0000000|19844|True||||2017-07-25 11:00:00.0000000|16|2017-07-25 11:00:00.0000000
101185|135|14|16|1269||2017-07-25|2017-07-26 00:00:00.0000000|14655|True||||2017-07-25 11:00:00.0000000|16|2017-07-25 11:00:00.0000000
101186|86|6|16|1171||2017-07-25|2017-07-26 00:00:00.0000000|11888|True||||2017-07-25 11:00:00.0000000|16|2017-07-25 11:00:00.0000000
101187|192|15|16|1383||2017-07-25|2017-07-26 00:00:00.0000000|11635|True||||2017-07-25 11:00:00.0000000|16|2017-07-25 11:00:00.0000000
101188|537|16|16|2273||2017-07-25|2017-07-26 00:00:00.0000000|18207|True||||2017-07-25 11:00:00.0000000|16|2017-07-25 11:00:00.0000000
101189|864|16|16|3064||2017-07-25|2017-07-26 00:00:00.0000000|15053|True||||2017-07-25 11:00:00.0000000|16|2017-07-25 11:00:00.0000000
101190|880|15|16|3080||2017-07-25|2017-07-26 00:00:00.0000000|18413|True||||2017-07-25 11:00:00.0000000|16|2017-07-25 11:00:00.0000000
101191|911|13|16|3111||2017-07-25|2017-07-26 00:00:00.0000000|12122|True||||2017-07-25 11:00:00.0000000|16|2017-07-25 11:00:00.0000000
101192|3|7|16|1005||2017-07-25|2017-07-26 00:00:00.0000000|18937|True||||2017-07-25 11:00:00.0000000|16|2017-07-25 11:00:00.0000000
101193|983|20||3183|101234|2017-07-25|2017-07-26 00:00:00.0000000|14706|True||||2017-07-25 12:00:00.0000000|5|2017-07-25 12:00:00.0000000
101194|917|14|16|3117||2017-07-25|2017-07-26 00:00:00.0000000|13250|True||||2017-07-25 11:00:00.0000000|16|2017-07-25 11:00:00.0000000
101195|537|14|16|2273||2017-07-25|2017-07-26 00:00:00.0000000|14754|True||||2017-07-25 11:00:00.0000000|16|2017-07-25 11:00:00.0000000
101196|498|14|16|2195||2017-07-25|2017-07-26 00:00:00.0000000|16820|True||||2017-07-25 11:00:00.0000000|16|2017-07-25 11:00:00.0000000
101197|175|3|16|1349||2017-07-25|2017-07-26 00:00:00.0000000|19841|True||||2017-07-25 11:00:00.0000000|16|2017-07-25 11:00:00.0000000
101198|423|7|16|2045||2017-07-25|2017-07-26 00:00:00.0000000|11887|True||||2017-07-25 11:00:00.0000000|16|2017-07-25 11:00:00.0000000
101199|595|20|16|2389||2017-07-25|2017-07-26 00:00:00.0000000|10099|True||||2017-07-25 11:00:00.0000000|16|2017-07-25 11:00:00.0000000
101200|541|2||2281|101235|2017-07-25|2017-07-26 00:00:00.0000000|17211|True||||2017-07-25 12:00:00.0000000|5|2017-07-25 12:00:00.0000000
101201|480|2|16|2159||2017-07-25|2017-07-26 00:00:00.0000000|11620|True||||2017-07-25 11:00:00.0000000|16|2017-07-25 11:00:00.0000000
101202|1037|6|16|3237||2017-07-25|2017-07-26 00:00:00.0000000|18128|True||||2017-07-25 11:00:00.0000000|16|2017-07-25 11:00:00.0000000
101203|558|2|16|2315||2017-07-25|2017-07-26 00:00:00.0000000|14235|True||||2017-07-25 11:00:00.0000000|16|2017-07-25 11:00:00.0000000
101204|501|6|16|2201||2017-07-25|2017-07-26 00:00:00.0000000|13705|True||||2017-07-25 11:00:00.0000000|16|2017-07-25 11:00:00.0000000
101205|171|2|16|1341||2017-07-25|2017-07-26 00:00:00.0000000|13135|True||||2017-07-25 11:00:00.0000000|16|2017-07-25 11:00:00.0000000
101206|130|6|16|1259||2017-07-25|2017-07-26 00:00:00.0000000|18513|True||||2017-07-25 11:00:00.0000000|16|2017-07-25 11:00:00.0000000
101207|423|13|16|2045||2017-07-25|2017-07-26 00:00:00.0000000|14125|True||||2017-07-25 11:00:00.0000000|16|2017-07-25 11:00:00.0000000
101208|805|3|16|3005||2017-07-25|2017-07-26 00:00:00.0000000|16721|True||||2017-07-25 11:00:00.0000000|16|2017-07-25 11:00:00.0000000
101209|834|13||3034|101236|2017-07-25|2017-07-26 00:00:00.0000000|10678|True||||2017-07-25 12:00:00.0000000|5|2017-07-25 12:00:00.0000000
101210|1048|20|16|3248||2017-07-25|2017-07-26 00:00:00.0000000|13350|True||||2017-07-25 11:00:00.0000000|16|2017-07-25 11:00:00.0000000
101211|486|2|16|2171||2017-07-25|2017-07-26 00:00:00.0000000|15781|True||||2017-07-25 11:00:00.0000000|16|2017-07-25 11:00:00.0000000
101212|963|16|16|3163||2017-07-25|2017-07-26 00:00:00.0000000|14661|True||||2017-07-25 11:00:00.0000000|16|2017-07-25 11:00:00.0000000
101213|191|3|16|1381||2017-07-25|2017-07-26 00:00:00.0000000|15950|True||||2017-07-25 11:00:00.0000000|16|2017-07-25 11:00:00.0000000
101214|85|13|16|1169||2017-07-25|2017-07-26 00:00:00.0000000|18486|True||||2017-07-25 11:00:00.0000000|16|2017-07-25 11:00:00.0000000
101215|1006|14|16|3206||2017-07-25|2017-07-26 00:00:00.0000000|11217|True||||2017-07-25 11:00:00.0000000|16|2017-07-25 11:00:00.0000000
101216|72|20|16|1143||2017-07-25|2017-07-26 00:00:00.0000000|16625|True||||2017-07-25 11:00:00.0000000|16|2017-07-25 11:00:00.0000000
101217|860|13|16|3060||2017-07-25|2017-07-26 00:00:00.0000000|19173|True||||2017-07-25 11:00:00.0000000|16|2017-07-25 11:00:00.0000000
101218|428|8|16|2055||2017-07-25|2017-07-26 00:00:00.0000000|10028|True||||2017-07-25 11:00:00.0000000|16|2017-07-25 11:00:00.0000000
101219|1016|6|16|3216||2017-07-25|2017-07-26 00:00:00.0000000|13743|True||||2017-07-25 11:00:00.0000000|16|2017-07-25 11:00:00.0000000
101220|91|16|16|1181||2017-07-25|2017-07-26 00:00:00.0000000|19746|True||||2017-07-25 11:00:00.0000000|16|2017-07-25 11:00:00.0000000
101221|929|16|16|3129||2017-07-25|2017-07-26 00:00:00.0000000|15939|True||||2017-07-25 11:00:00.0000000|16|2017-07-25 11:00:00.0000000
