OrderID|CustomerID|SalespersonPersonID|PickedByPersonID|ContactPersonID|BackorderOrderID|OrderDate|ExpectedDeliveryDate|CustomerPurchaseOrderNumber|IsUndersupplyBackordered|Comments|DeliveryInstructions|InternalComments|PickingCompletedWhen|LastEditedBy|LastEditedWhen
30215|463|7|4|2125||2014-07-05|2014-07-07 00:00:00.0000000|13991|True||||2014-07-05 11:00:00.0000000|4|2014-07-05 11:00:00.0000000
30216|434|15|4|2067||2014-07-05|2014-07-07 00:00:00.0000000|17829|True||||2014-07-05 11:00:00.0000000|4|2014-07-05 11:00:00.0000000
30217|534|2|4|2267||2014-07-05|2014-07-07 00:00:00.0000000|11964|True||||2014-07-05 11:00:00.0000000|4|2014-07-05 11:00:00.0000000
30218|982|20|4|3182||2014-07-05|2014-07-07 00:00:00.0000000|15193|True||||2014-07-05 11:00:00.0000000|4|2014-07-05 11:00:00.0000000
30219|531|16|4|2261||2014-07-05|2014-07-07 00:00:00.0000000|17148|True||||2014-07-05 11:00:00.0000000|4|2014-07-05 11:00:00.0000000
30220|558|15||2315|30248|2014-07-05|2014-07-07 00:00:00.0000000|18621|True||||2014-07-05 12:00:00.0000000|20|2014-07-05 12:00:00.0000000
30221|939|8|4|3139||2014-07-05|2014-07-07 00:00:00.0000000|13680|True||||2014-07-05 11:00:00.0000000|4|2014-07-05 11:00:00.0000000
30222|895|3|4|3095||2014-07-05|2014-07-07 00:00:00.0000000|19477|True||||2014-07-05 11:00:00.0000000|4|2014-07-05 11:00:00.0000000
30223|994|7|4|3194||2014-07-05|2014-07-07 00:00:00.0000000|15741|True||||2014-07-05 11:00:00.0000000|4|2014-07-05 11:00:00.0000000
30224|107|6|4|1213||2014-07-05|2014-07-07 00:00:00.0000000|14707|True||||2014-07-05 11:00:00.0000000|4|2014-07-05 11:00:00.0000000
30225|126|14|4|1251||2014-07-05|2014-07-07 00:00:00.0000000|18722|True||||2014-07-05 11:00:00.0000000|4|2014-07-05 11:00:00.0000000
30226|846|15|4|3046||2014-07-05|2014-07-07 00:00:00.0000000|19058|True||||2014-07-05 11:00:00.0000000|4|2014-07-05 11:00:00.0000000
30227|16|6||1031|30249|2014-07-05|2014-07-07 00:00:00.0000000|10442|True||||2014-07-05 12:00:00.0000000|20|2014-07-05 12:00:00.0000000
30228|867|16|4|3067||2014-07-05|2014-07-07 00:00:00.0000000|16236|True||||2014-07-05 11:00:00.0000000|4|2014-07-05 11:00:00.0000000
30229|100|16|4|1199||2014-07-05|2014-07-07 00:00:00.0000000|19674|True||||2014-07-05 11:00:00.0000000|4|2014-07-05 11:00:00.0000000
30230|1008|14|4|3208||2014-07-05|2014-07-07 00:00:00.0000000|19798|True||||2014-07-05 11:00:00.0000000|4|2014-07-05 11:00:00.0000000
30231|418|16||2035|30250|2014-07-05|2014-07-07 00:00:00.0000000|13979|True||||2014-07-05 12:00:00.0000000|20|2014-07-05 12:00:00.0000000
