OrderID|CustomerID|SalespersonPersonID|PickedByPersonID|ContactPersonID|BackorderOrderID|OrderDate|ExpectedDeliveryDate|CustomerPurchaseOrderNumber|IsUndersupplyBackordered|Comments|DeliveryInstructions|InternalComments|PickingCompletedWhen|LastEditedBy|LastEditedWhen
151883|17|6|11|1033||2019-08-23|2019-08-26 00:00:00.0000000|15946|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151884|854|15|11|3054||2019-08-23|2019-08-26 00:00:00.0000000|13310|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151885|817|16|11|3017||2019-08-23|2019-08-26 00:00:00.0000000|12484|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151886|531|6|11|2261||2019-08-23|2019-08-26 00:00:00.0000000|19992|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151887|869|6||3069|151961|2019-08-23|2019-08-26 00:00:00.0000000|17216|True||||2019-08-23 12:00:00.0000000|19|2019-08-23 12:00:00.0000000
151888|85|14|11|1169||2019-08-23|2019-08-26 00:00:00.0000000|10484|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151889|1057|13|11|3257||2019-08-23|2019-08-26 00:00:00.0000000|14814|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151890|124|3|11|1247||2019-08-23|2019-08-26 00:00:00.0000000|10450|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151891|568|16|11|2335||2019-08-23|2019-08-26 00:00:00.0000000|18552|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151892|559|16|11|2317||2019-08-23|2019-08-26 00:00:00.0000000|16174|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151893|116|7|11|1231||2019-08-23|2019-08-26 00:00:00.0000000|17530|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151894|1081|14||3281|151962|2019-08-23|2019-08-26 00:00:00.0000000|18775|True||||2019-08-23 12:00:00.0000000|19|2019-08-23 12:00:00.0000000
151895|570|8||2339|151963|2019-08-23|2019-08-26 00:00:00.0000000|14826|True||||2019-08-23 12:00:00.0000000|19|2019-08-23 12:00:00.0000000
151896|994|13||3194|151964|2019-08-23|2019-08-26 00:00:00.0000000|14219|True||||2019-08-23 12:00:00.0000000|19|2019-08-23 12:00:00.0000000
151897|947|16|11|3147||2019-08-23|2019-08-26 00:00:00.0000000|15707|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151898|524|6|11|2247||2019-08-23|2019-08-26 00:00:00.0000000|14380|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151899|85|2|11|1169||2019-08-23|2019-08-26 00:00:00.0000000|19471|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151900|568|16|11|2335||2019-08-23|2019-08-26 00:00:00.0000000|11258|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151901|1089|7|11|3289||2019-08-23|2019-08-26 00:00:00.0000000|13281|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151902|174|7|11|1347||2019-08-23|2019-08-26 00:00:00.0000000|16440|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151903|895|7|11|3095||2019-08-23|2019-08-26 00:00:00.0000000|12271|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151904|122|16|11|1243||2019-08-23|2019-08-26 00:00:00.0000000|16885|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151905|406|3|11|2011||2019-08-23|2019-08-26 00:00:00.0000000|16128|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151906|156|14|11|1311||2019-08-23|2019-08-26 00:00:00.0000000|18253|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151907|849|14|11|3049||2019-08-23|2019-08-26 00:00:00.0000000|17653|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151908|92|2|11|1183||2019-08-23|2019-08-26 00:00:00.0000000|17166|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151909|925|2|11|3125||2019-08-23|2019-08-26 00:00:00.0000000|16026|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151910|66|13|11|1131||2019-08-23|2019-08-26 00:00:00.0000000|12482|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151911|939|20||3139|151965|2019-08-23|2019-08-26 00:00:00.0000000|18042|True||||2019-08-23 12:00:00.0000000|19|2019-08-23 12:00:00.0000000
151912|914|16|11|3114||2019-08-23|2019-08-26 00:00:00.0000000|11261|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151913|956|15|11|3156||2019-08-23|2019-08-26 00:00:00.0000000|16770|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151914|965|14|11|3165||2019-08-23|2019-08-26 00:00:00.0000000|10467|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151915|193|8|11|1385||2019-08-23|2019-08-26 00:00:00.0000000|10785|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151916|832|3|11|3032||2019-08-23|2019-08-26 00:00:00.0000000|13746|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151917|109|8|11|1217||2019-08-23|2019-08-26 00:00:00.0000000|17560|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151918|556|15|11|2311||2019-08-23|2019-08-26 00:00:00.0000000|11722|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151919|195|6|11|1389||2019-08-23|2019-08-26 00:00:00.0000000|14120|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151920|449|13|11|2097||2019-08-23|2019-08-26 00:00:00.0000000|11935|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151921|862|7|11|3062||2019-08-23|2019-08-26 00:00:00.0000000|11429|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151922|419|6|11|2037||2019-08-23|2019-08-26 00:00:00.0000000|10438|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151923|981|2|11|3181||2019-08-23|2019-08-26 00:00:00.0000000|19139|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151924|941|8||3141|151966|2019-08-23|2019-08-26 00:00:00.0000000|19834|True||||2019-08-23 12:00:00.0000000|19|2019-08-23 12:00:00.0000000
151925|108|3||1215|151967|2019-08-23|2019-08-26 00:00:00.0000000|19766|True||||2019-08-23 12:00:00.0000000|19|2019-08-23 12:00:00.0000000
151926|485|8|11|2169||2019-08-23|2019-08-26 00:00:00.0000000|12850|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151927|580|7|11|2359||2019-08-23|2019-08-26 00:00:00.0000000|13200|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151928|63|6|11|1125||2019-08-23|2019-08-26 00:00:00.0000000|19018|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151929|554|15|11|2307||2019-08-23|2019-08-26 00:00:00.0000000|10632|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151930|114|7|11|1227||2019-08-23|2019-08-26 00:00:00.0000000|18517|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151931|413|7|11|2025||2019-08-23|2019-08-26 00:00:00.0000000|10184|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151932|440|20|11|2079||2019-08-23|2019-08-26 00:00:00.0000000|15831|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151933|519|13||2237|151968|2019-08-23|2019-08-26 00:00:00.0000000|13790|True||||2019-08-23 12:00:00.0000000|19|2019-08-23 12:00:00.0000000
151934|880|6|11|3080||2019-08-23|2019-08-26 00:00:00.0000000|16472|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151935|1099|15|11|3299||2019-08-23|2019-08-26 00:00:00.0000000|15323|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151936|184|6|11|1367||2019-08-23|2019-08-26 00:00:00.0000000|18449|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151937|84|16|11|1167||2019-08-23|2019-08-26 00:00:00.0000000|16633|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151938|1089|2|11|3289||2019-08-23|2019-08-26 00:00:00.0000000|13744|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151939|1072|20||3272|151969|2019-08-23|2019-08-26 00:00:00.0000000|11516|True||||2019-08-23 12:00:00.0000000|19|2019-08-23 12:00:00.0000000
151940|450|3|11|2099||2019-08-23|2019-08-26 00:00:00.0000000|17281|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151941|543|16|11|2285||2019-08-23|2019-08-26 00:00:00.0000000|11539|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151942|544|13||2287|151970|2019-08-23|2019-08-26 00:00:00.0000000|14503|True||||2019-08-23 12:00:00.0000000|19|2019-08-23 12:00:00.0000000
151943|129|16|11|1257||2019-08-23|2019-08-26 00:00:00.0000000|17076|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151944|155|3|11|1309||2019-08-23|2019-08-26 00:00:00.0000000|13584|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151945|1052|8|11|3252||2019-08-23|2019-08-26 00:00:00.0000000|14842|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151946|57|6|11|1113||2019-08-23|2019-08-26 00:00:00.0000000|19554|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151947|1067|2||3267|151971|2019-08-23|2019-08-26 00:00:00.0000000|19291|True||||2019-08-23 12:00:00.0000000|19|2019-08-23 12:00:00.0000000
151948|467|16|11|2133||2019-08-23|2019-08-26 00:00:00.0000000|18180|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151949|482|8|11|2163||2019-08-23|2019-08-26 00:00:00.0000000|19851|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151950|560|8|11|2319||2019-08-23|2019-08-26 00:00:00.0000000|19836|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151951|1031|3|11|3231||2019-08-23|2019-08-26 00:00:00.0000000|19141|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151952|39|6|11|1077||2019-08-23|2019-08-26 00:00:00.0000000|12848|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151953|812|13|11|3012||2019-08-23|2019-08-26 00:00:00.0000000|17404|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151954|4|7|11|1007||2019-08-23|2019-08-26 00:00:00.0000000|14045|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151955|45|16|11|1089||2019-08-23|2019-08-26 00:00:00.0000000|17791|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151956|861|6|11|3061||2019-08-23|2019-08-26 00:00:00.0000000|19003|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151957|91|16|11|1181||2019-08-23|2019-08-26 00:00:00.0000000|14611|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151958|818|14|11|3018||2019-08-23|2019-08-26 00:00:00.0000000|19816|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151959|494|2|11|2187||2019-08-23|2019-08-26 00:00:00.0000000|15106|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151960|403|14|11|2005||2019-08-23|2019-08-26 00:00:00.0000000|12010|True||||2019-08-23 11:00:00.0000000|11|2019-08-23 11:00:00.0000000
151961|869|6||3069||2019-08-23|2019-08-26 00:00:00.0000000|17216|True|||||19|2019-08-23 12:00:00.0000000
151962|1081|14|5|3281||2019-08-23|2019-08-26 00:00:00.0000000|18775|True||||2019-08-28 11:00:00.0000000|5|2019-08-28 11:00:00.0000000
151963|570|8|15|2339||2019-08-23|2019-08-26 00:00:00.0000000|14826|True||||2020-02-28 11:00:00.0000000|15|2020-02-28 11:00:00.0000000
151964|994|13||3194||2019-08-23|2019-08-26 00:00:00.0000000|14219|True|||||19|2019-08-23 12:00:00.0000000
151965|939|20|20|3139||2019-08-23|2019-08-26 00:00:00.0000000|18042|True||||2019-08-26 11:00:00.0000000|20|2019-08-26 11:00:00.0000000
151966|941|8||3141||2019-08-23|2019-08-26 00:00:00.0000000|19834|True|||||19|2019-08-23 12:00:00.0000000
151967|108|3||1215||2019-08-23|2019-08-26 00:00:00.0000000|19766|True|||||19|2019-08-23 12:00:00.0000000
151968|519|13||2237||2019-08-23|2019-08-26 00:00:00.0000000|13790|True|||||19|2019-08-23 12:00:00.0000000
151969|1072|20|6|3272||2019-08-23|2019-08-26 00:00:00.0000000|11516|True||||2019-09-02 11:00:00.0000000|6|2019-09-02 11:00:00.0000000
151970|544|13|8|2287||2019-08-23|2019-08-26 00:00:00.0000000|14503|True||||2019-08-27 11:00:00.0000000|8|2019-08-27 11:00:00.0000000
